record	segment_length
ENSP00000414510.2	5
ENSP00000438508.1	5
ENSP00000341887.6	5
ENSP00000341887.6	6
ENSP00000425243.1	5
ENSP00000264883.3	5
ENSP00000424172.1	5
ENSP00000421932.1	5
ENSP00000384160.3	5
ENSP00000384160.3	5
ENSP00000376514.3	5
ENSP00000376514.3	5
ENSP00000365016.3	5
ENSP00000494267.1	6
ENSP00000316842.4	6
ENSP00000453189.2	6
ENSP00000366964.3	6
ENSP00000270223.5	6
ENSP00000362945.3	6
ENSP00000362942.3	6
ENSP00000487236.1	5
ENSP00000385571.3	5
ENSP00000413724.2	5
ENSP00000351250.2	6
ENSP00000358556.2	6
ENSP00000249636.6	5
ENSP00000438574.1	5
ENSP00000394290.1	6
ENSP00000394290.1	8
ENSP00000346560.3	5
ENSP00000419642.1	5
ENSP00000327880.5	5
ENSP00000419874.2	5
ENSP00000373192.2	5
ENSP00000477969.1	6
ENSP00000396462.1	6
ENSP00000450397.2	6
ENSP00000450279.1	6
ENSP00000392046.1	5
ENSP00000216241.9	5
ENSP00000322570.5	5
ENSP00000445753.1	5
ENSP00000479927.1	5
ENSP00000480727.1	5
ENSP00000450562.1	5
ENSP00000334308.4	5
ENSP00000452154.1	5
ENSP00000450774.1	5
ENSP00000400024.1	6
ENSP00000376823.3	6
ENSP00000473365.1	6
ENSP00000481014.1	6
ENSP00000249344.2	5
ENSP00000392393.2	5
ENSP00000298699.2	5
ENSP00000448344.1	5
ENSP00000448855.2	5
ENSP00000476504.1	23
ENSP00000366843.3	23
ENSP00000494663.1	23
ENSP00000446512.2	23
ENSP00000496279.1	23
ENSP00000493897.1	23
ENSP00000446576.2	23
ENSP00000450439.1	5
ENSP00000331474.3	5
ENSP00000362814.1	5
ENSP00000362813.3	5
ENSP00000439048.1	5
ENSP00000444307.1	5
ENSP00000357914.3	5
ENSP00000357912.1	5
ENSP00000268154.3	6
ENSP00000360555.3	12
ENSP00000308315.5	12
ENSP00000479233.1	12
ENSP00000379212.2	12
ENSP00000385575.2	5
ENSP00000384028.1	5
ENSP00000314883.6	5
ENSP00000306185.6	5
ENSP00000309565.5	9
ENSP00000484857.1	9
ENSP00000477826.1	9
ENSP00000441337.1	5
ENSP00000329995.5	5
ENSP00000360642.2	7
ENSP00000284376.3	7
ENSP00000323858.7	5
ENSP00000323858.7	5
ENSP00000304072.5	5
ENSP00000304072.5	5
ENSP00000374183.4	5
ENSP00000312463.6	5
ENSP00000386420.3	5
ENSP00000448175.1	5
ENSP00000400908.2	5
ENSP00000376665.3	5
ENSP00000447362.1	5
ENSP00000354845.2	5
ENSP00000447660.1	5
ENSP00000447900.1	5
ENSP00000440034.2	5
ENSP00000446128.1	5
ENSP00000442847.1	5
ENSP00000354849.2	5
ENSP00000447116.1	5
ENSP00000449702.1	5
ENSP00000371785.1	6
ENSP00000317333.3	6
ENSP00000313851.10	7
ENSP00000401619.1	7
ENSP00000407005.1	7
ENSP00000482233.1	5
ENSP00000478104.1	5
ENSP00000262189.6	9
ENSP00000262189.6	5
ENSP00000262189.6	6
ENSP00000454058.1	5
ENSP00000347325.3	9
ENSP00000347325.3	5
ENSP00000347325.3	6
ENSP00000353218.3	6
ENSP00000371441.5	5
ENSP00000216122.3	5
ENSP00000403040.2	5
ENSP00000385704.4	5
ENSP00000390315.3	5
ENSP00000260128.4	5
ENSP00000480454.1	5
ENSP00000311135.2	9
ENSP00000360323.4	6
ENSP00000360321.4	6
ENSP00000415289.1	5
ENSP00000385521.3	5
ENSP00000262722.7	5
ENSP00000331544.6	5
ENSP00000393812.2	5
ENSP00000342212.5	5
ENSP00000414584.1	5
ENSP00000401077.1	5
ENSP00000282470.6	5
ENSP00000422903.1	5
ENSP00000414856.1	5
ENSP00000246024.2	6
ENSP00000324948.6	5
ENSP00000324948.6	6
ENSP00000432134.1	5
ENSP00000432134.1	6
ENSP00000434455.1	5
ENSP00000434455.1	6
ENSP00000433233.1	5
ENSP00000433233.1	6
ENSP00000379644.3	5
ENSP00000379644.3	6
ENSP00000493724.1	10
ENSP00000295900.6	10
ENSP00000479689.1	5
ENSP00000483221.1	5
ENSP00000383866.4	5
ENSP00000419589.1	5
ENSP00000383867.3	5
ENSP00000418012.1	5
ENSP00000483382.1	5
ENSP00000480725.1	5
ENSP00000418692.1	6
ENSP00000420182.1	6
ENSP00000491419.1	6
ENSP00000491030.1	6
ENSP00000400942.2	6
ENSP00000492132.1	6
ENSP00000417305.3	6
ENSP00000492497.1	6
ENSP00000388191.2	7
ENSP00000259523.6	5
ENSP00000429441.1	5
ENSP00000478887.1	5
ENSP00000478887.1	5
ENSP00000367207.3	5
ENSP00000367207.3	5
ENSP00000430235.1	5
ENSP00000430235.1	5
ENSP00000479618.2	5
ENSP00000479618.2	5
ENSP00000467556.1	6
ENSP00000467556.1	5
ENSP00000374273.3	6
ENSP00000374273.3	7
ENSP00000478019.1	6
ENSP00000483644.2	6
ENSP00000480612.1	6
ENSP00000479542.1	6
ENSP00000483065.1	6
ENSP00000477873.1	6
ENSP00000480652.1	6
ENSP00000484706.1	6
ENSP00000481078.1	5
ENSP00000373301.3	7
ENSP00000373301.3	5
ENSP00000400128.1	7
ENSP00000400128.1	5
ENSP00000389484.1	7
ENSP00000389484.1	5
ENSP00000249330.2	5
ENSP00000400884.2	5
ENSP00000254691.5	5
ENSP00000371093.3	5
ENSP00000381795.3	6
ENSP00000453542.1	6
ENSP00000325661.5	6
ENSP00000452817.1	6
ENSP00000268082.4	6
ENSP00000296721.4	5
ENSP00000424427.1	5
ENSP00000426296.1	5
ENSP00000492403.1	5
ENSP00000379712.3	5
ENSP00000495726.1	5
ENSP00000364514.2	5
ENSP00000492390.1	5
ENSP00000491470.1	7
ENSP00000491470.1	6
ENSP00000491796.1	7
ENSP00000491796.1	6
ENSP00000491540.1	7
ENSP00000491540.1	6
ENSP00000491820.1	7
ENSP00000491820.1	6
ENSP00000491996.1	7
ENSP00000491996.1	6
ENSP00000478198.1	8
ENSP00000478198.1	9
ENSP00000478198.1	5
ENSP00000478198.1	5
ENSP00000478198.1	5
ENSP00000486710.1	5
ENSP00000486710.1	5
ENSP00000486710.1	5
ENSP00000257766.4	5
ENSP00000257766.4	5
ENSP00000385215.3	5
ENSP00000385215.3	5
ENSP00000481760.1	5
ENSP00000481760.1	5
ENSP00000478804.1	5
ENSP00000485017.1	5
ENSP00000263934.6	8
ENSP00000366290.1	8
ENSP00000366284.1	8
ENSP00000478500.1	8
ENSP00000480063.1	8
ENSP00000402395.1	8
ENSP00000402395.1	11
ENSP00000408233.2	8
ENSP00000408233.2	11
ENSP00000406707.1	8
ENSP00000406707.1	11
ENSP00000381436.2	7
ENSP00000373199.3	7
ENSP00000460876.1	14
ENSP00000322579.3	14
ENSP00000460738.1	14
ENSP00000458953.1	14
ENSP00000414607.2	14
ENSP00000328226.3	6
ENSP00000397303.1	6
ENSP00000477855.1	6
ENSP00000392812.1	9
ENSP00000462680.1	9
ENSP00000462433.1	9
ENSP00000490608.1	5
ENSP00000227471.3	5
ENSP00000434294.1	5
ENSP00000359544.5	5
ENSP00000359552.3	5
ENSP00000352463.3	6
ENSP00000352463.3	5
ENSP00000352463.3	5
ENSP00000352463.3	10
ENSP00000335561.4	6
ENSP00000335561.4	5
ENSP00000335561.4	5
ENSP00000335561.4	10
ENSP00000385531.1	10
ENSP00000316879.4	8
ENSP00000391935.1	8
ENSP00000376320.2	8
ENSP00000391412.1	8
ENSP00000413159.1	8
ENSP00000371767.3	8
ENSP00000403269.1	8
ENSP00000317600.8	8
ENSP00000407682.1	8
ENSP00000343450.4	8
ENSP00000416255.1	8
ENSP00000395974.1	8
ENSP00000398145.1	8
ENSP00000399858.1	8
ENSP00000411826.2	8
ENSP00000399969.1	8
ENSP00000404754.2	8
ENSP00000338020.4	8
ENSP00000216181.5	5
ENSP00000216181.5	5
ENSP00000300055.5	5
ENSP00000402167.2	5
ENSP00000384018.1	17
ENSP00000384202.1	17
ENSP00000400281.2	17
ENSP00000402808.1	17
ENSP00000385618.3	17
ENSP00000348551.4	17
ENSP00000313377.4	6
ENSP00000477229.1	6
ENSP00000477429.1	6
ENSP00000496112.1	6
ENSP00000345359.6	5
ENSP00000345359.6	11
ENSP00000345359.6	8
ENSP00000495987.1	5
ENSP00000242057.4	5
ENSP00000436466.1	5
ENSP00000366513.4	11
ENSP00000401934.1	11
ENSP00000354997.4	11
ENSP00000457456.1	5
ENSP00000455215.1	5
ENSP00000456794.1	5
ENSP00000455351.1	5
ENSP00000373465.5	5
ENSP00000456620.1	5
ENSP00000444911.2	5
ENSP00000456731.1	5
ENSP00000398034.2	5
ENSP00000490530.1	5
ENSP00000359485.4	6
ENSP00000385983.1	5
ENSP00000392776.1	5
ENSP00000412622.1	5
ENSP00000385487.1	5
ENSP00000384235.1	5
ENSP00000388930.1	5
ENSP00000384492.1	5
ENSP00000259075.2	5
ENSP00000398157.1	5
ENSP00000376505.2	5
ENSP00000399934.1	5
ENSP00000411041.1	5
ENSP00000349164.6	6
ENSP00000327025.6	6
ENSP00000221538.2	5
ENSP00000221538.2	5
ENSP00000471559.1	5
ENSP00000471559.1	5
ENSP00000360500.3	5
ENSP00000408132.3	5
ENSP00000408132.3	5
ENSP00000384048.1	12
ENSP00000384048.1	5
ENSP00000384048.1	6
ENSP00000384048.1	7
ENSP00000384048.1	8
ENSP00000384048.1	7
ENSP00000384048.1	7
ENSP00000384048.1	7
ENSP00000389849.1	12
ENSP00000380376.1	12
ENSP00000380376.1	5
ENSP00000380376.1	6
ENSP00000380376.1	7
ENSP00000380376.1	8
ENSP00000380376.1	7
ENSP00000380376.1	7
ENSP00000380376.1	7
ENSP00000268802.5	7
ENSP00000355988.3	5
ENSP00000496669.1	5
ENSP00000403855.1	5
ENSP00000494675.1	5
ENSP00000360412.3	7
ENSP00000440384.2	6
ENSP00000374036.4	6
ENSP00000448297.1	6
ENSP00000405357.3	6
ENSP00000450347.1	6
ENSP00000354206.3	5
ENSP00000388558.2	5
ENSP00000392401.2	5
ENSP00000440838.1	9
ENSP00000384520.4	9
ENSP00000324404.5	9
ENSP00000356110.4	7
ENSP00000372956.4	5
ENSP00000372947.2	5
ENSP00000427820.1	5
ENSP00000345255.2	5
ENSP00000337174.4	5
ENSP00000355260.4	5
ENSP00000397050.2	7
ENSP00000354622.1	7
ENSP00000467953.1	7
ENSP00000326018.6	9
ENSP00000318902.4	6
ENSP00000318902.4	7
ENSP00000419393.1	6
ENSP00000419393.1	7
ENSP00000418524.1	6
ENSP00000418524.1	7
ENSP00000418225.2	7
ENSP00000420736.1	7
ENSP00000333560.4	6
ENSP00000333560.4	7
ENSP00000418102.1	6
ENSP00000418102.1	7
ENSP00000417857.1	6
ENSP00000417857.1	7
ENSP00000418883.1	6
ENSP00000418883.1	7
ENSP00000479663.1	6
ENSP00000479663.1	7
ENSP00000477918.1	6
ENSP00000318721.3	6
ENSP00000484803.1	6
ENSP00000484803.1	7
ENSP00000341848.5	5
ENSP00000377275.3	5
ENSP00000484083.1	5
ENSP00000396544.2	5
ENSP00000349244.4	5
ENSP00000357805.2	5
ENSP00000336727.3	5
ENSP00000254667.3	6
ENSP00000410540.1	6
ENSP00000416939.1	6
ENSP00000303350.5	6
ENSP00000475063.1	6
ENSP00000473761.1	6
ENSP00000490689.1	5
ENSP00000490689.1	6
ENSP00000490609.1	5
ENSP00000490609.1	6
ENSP00000489996.1	5
ENSP00000489996.1	6
ENSP00000489929.1	5
ENSP00000489929.1	6
ENSP00000490713.1	5
ENSP00000490713.1	6
ENSP00000318085.3	8
ENSP00000318085.3	5
ENSP00000431468.1	8
ENSP00000436815.1	8
ENSP00000433836.1	6
ENSP00000481542.3	5
ENSP00000481542.3	5
ENSP00000481542.3	5
ENSP00000476257.1	5
ENSP00000476257.1	5
ENSP00000476257.1	5
ENSP00000482859.1	5
ENSP00000482859.1	5
ENSP00000480416.1	5
ENSP00000480416.1	5
ENSP00000478334.1	5
ENSP00000478334.1	5
ENSP00000479721.2	5
ENSP00000477847.1	5
ENSP00000482516.1	5
ENSP00000482516.1	5
ENSP00000404602.2	5
ENSP00000374552.3	5
ENSP00000491066.1	5
ENSP00000492322.1	5
ENSP00000493387.1	5
ENSP00000422262.1	5
ENSP00000409423.2	5
ENSP00000457570.1	5
ENSP00000262530.5	5
ENSP00000325717.5	5
ENSP00000270583.4	5
ENSP00000455780.1	5
ENSP00000482433.1	5
ENSP00000164133.2	5
ENSP00000301463.4	11
ENSP00000449452.1	11
ENSP00000216727.4	6
ENSP00000380446.2	6
ENSP00000349508.3	5
ENSP00000349508.3	6
ENSP00000349508.3	5
ENSP00000440392.1	5
ENSP00000440392.1	6
ENSP00000440392.1	5
ENSP00000496163.1	5
ENSP00000496163.1	6
ENSP00000496163.1	5
ENSP00000440542.2	5
ENSP00000440542.2	6
ENSP00000440542.2	5
ENSP00000495160.1	5
ENSP00000495160.1	6
ENSP00000495160.1	5
ENSP00000495233.1	5
ENSP00000494247.1	5
ENSP00000496358.1	5
ENSP00000496358.1	6
ENSP00000496358.1	5
ENSP00000494574.1	5
ENSP00000494574.1	6
ENSP00000494574.1	5
ENSP00000496291.1	5
ENSP00000494456.1	5
ENSP00000494456.1	6
ENSP00000494456.1	5
ENSP00000495816.1	5
ENSP00000495816.1	6
ENSP00000495816.1	5
ENSP00000496543.1	5
ENSP00000496543.1	6
ENSP00000496543.1	5
ENSP00000493619.1	5
ENSP00000493619.1	6
ENSP00000493619.1	5
ENSP00000496634.1	5
ENSP00000496634.1	6
ENSP00000496634.1	5
ENSP00000495023.1	5
ENSP00000495023.1	6
ENSP00000494981.1	5
ENSP00000494126.1	5
ENSP00000493829.1	5
ENSP00000494571.1	5
ENSP00000493471.1	5
ENSP00000493471.1	6
ENSP00000493471.1	5
ENSP00000496660.1	5
ENSP00000496660.1	6
ENSP00000496707.1	5
ENSP00000496707.1	6
ENSP00000496707.1	5
ENSP00000437506.1	5
ENSP00000437506.1	6
ENSP00000444614.1	5
ENSP00000304108.5	14
ENSP00000478477.1	14
ENSP00000424848.1	6
ENSP00000354686.2	6
ENSP00000354686.2	6
ENSP00000416305.2	6
ENSP00000416305.2	6
ENSP00000264279.5	6
ENSP00000261023.3	5
ENSP00000364042.3	5
ENSP00000404291.2	5
ENSP00000400046.2	7
ENSP00000261881.4	5
ENSP00000457406.1	5
ENSP00000479458.1	5
ENSP00000477627.1	5
ENSP00000396812.2	5
ENSP00000404619.1	5
ENSP00000478324.1	5
ENSP00000367044.1	6
ENSP00000367044.1	5
ENSP00000354045.4	6
ENSP00000354045.4	5
ENSP00000401206.2	6
ENSP00000401206.2	5
ENSP00000367038.2	6
ENSP00000367038.2	5
ENSP00000479709.1	6
ENSP00000479709.1	5
ENSP00000246043.4	6
ENSP00000246043.4	5
ENSP00000261937.6	5
ENSP00000377016.3	5
ENSP00000426057.1	5
ENSP00000300648.6	5
ENSP00000354645.5	5
ENSP00000447921.1	5
ENSP00000324463.7	5
ENSP00000409605.2	5
ENSP00000449686.2	5
ENSP00000420218.1	5
ENSP00000011292.3	5
ENSP00000419408.1	5
ENSP00000419497.1	5
ENSP00000488624.1	17
ENSP00000487954.1	5
ENSP00000492911.1	17
ENSP00000487744.1	17
ENSP00000452521.1	5
ENSP00000452521.1	7
ENSP00000298406.6	7
ENSP00000273783.3	5
ENSP00000348984.4	5
ENSP00000371111.2	5
ENSP00000300278.2	5
ENSP00000399783.1	5
ENSP00000400985.1	5
ENSP00000405807.1	5
ENSP00000423985.1	7
ENSP00000425149.1	7
ENSP00000406998.2	7
ENSP00000339764.4	7
ENSP00000411822.1	9
ENSP00000376973.3	9
ENSP00000273541.8	9
ENSP00000272793.5	5
ENSP00000376409.2	5
ENSP00000389097.1	5
ENSP00000396068.1	5
ENSP00000426064.1	5
ENSP00000422408.3	5
ENSP00000493144.1	5
ENSP00000351113.4	5
ENSP00000411683.2	5
ENSP00000415711.2	5
ENSP00000415711.2	5
ENSP00000340336.5	5
ENSP00000340336.5	5
ENSP00000316782.5	5
ENSP00000316782.5	5
ENSP00000484028.1	5
ENSP00000484028.1	5
ENSP00000361001.3	5
ENSP00000350266.4	6
ENSP00000358767.5	6
ENSP00000266735.5	5
ENSP00000364324.2	5
ENSP00000329896.4	5
ENSP00000420718.1	5
ENSP00000257181.8	6
ENSP00000318429.7	5
ENSP00000484525.1	6
ENSP00000484525.1	6
ENSP00000075430.7	6
ENSP00000465119.1	6
ENSP00000299543.8	6
ENSP00000299543.8	6
ENSP00000478618.1	5
ENSP00000477509.1	5
ENSP00000477509.1	5
ENSP00000477874.1	5
ENSP00000477874.1	5
ENSP00000484213.1	5
ENSP00000484213.1	5
ENSP00000479429.1	5
ENSP00000479429.1	5
ENSP00000433519.1	7
ENSP00000433277.1	7
ENSP00000432270.1	7
ENSP00000314620.7	7
ENSP00000374589.2	7
ENSP00000483562.1	6
ENSP00000483562.1	5
ENSP00000440054.1	6
ENSP00000440054.1	5
ENSP00000396773.2	6
ENSP00000396773.2	5
ENSP00000439781.1	9
ENSP00000468782.1	9
ENSP00000468254.1	9
ENSP00000467877.1	9
ENSP00000337289.2	5
ENSP00000262932.3	14
ENSP00000326519.6	5
ENSP00000418037.2	8
ENSP00000349770.5	8
ENSP00000419950.1	8
ENSP00000385352.2	8
ENSP00000419149.1	8
ENSP00000249375.4	8
ENSP00000480058.1	8
ENSP00000349124.5	6
ENSP00000419055.1	5
ENSP00000462154.4	6
ENSP00000303486.8	6
ENSP00000263274.6	6
ENSP00000263274.6	6
ENSP00000471380.1	5
ENSP00000471380.1	6
ENSP00000442841.1	5
ENSP00000442841.1	6
ENSP00000471836.1	6
ENSP00000471836.1	6
ENSP00000445928.1	6
ENSP00000471861.1	6
ENSP00000441531.1	6
ENSP00000483027.1	6
ENSP00000483027.1	6
ENSP00000400540.2	5
ENSP00000415182.1	5
ENSP00000314348.3	7
ENSP00000432032.1	7
ENSP00000304987.2	6
ENSP00000418259.1	6
ENSP00000366080.1	6
ENSP00000366078.4	6
ENSP00000285398.2	6
ENSP00000285398.2	5
ENSP00000495619.1	6
ENSP00000495619.1	5
ENSP00000496038.1	6
ENSP00000494545.1	6
ENSP00000494889.1	6
ENSP00000408901.1	6
ENSP00000396526.2	6
ENSP00000257604.5	6
ENSP00000261799.4	5
ENSP00000233557.3	5
ENSP00000369181.3	5
ENSP00000369192.3	5
ENSP00000403916.2	5
ENSP00000415406.2	5
ENSP00000355562.2	7
ENSP00000355562.2	5
ENSP00000355562.2	11
ENSP00000264184.4	7
ENSP00000264184.4	5
ENSP00000264183.3	7
ENSP00000264183.3	5
ENSP00000264183.3	11
ENSP00000394663.1	7
ENSP00000394663.1	5
ENSP00000394663.1	11
ENSP00000391497.1	7
ENSP00000391497.1	5
ENSP00000455823.1	5
ENSP00000362006.3	5
ENSP00000354573.2	5
ENSP00000455274.1	5
ENSP00000362016.2	5
ENSP00000289893.4	5
ENSP00000347802.4	6
ENSP00000442671.2	6
ENSP00000247956.5	5
ENSP00000444850.2	5
ENSP00000264904.7	5
ENSP00000494481.1	6
ENSP00000376705.3	6
ENSP00000376703.3	6
ENSP00000475189.1	5
ENSP00000399511.2	6
ENSP00000399511.2	5
ENSP00000345352.6	6
ENSP00000345352.6	5
ENSP00000284483.8	6
ENSP00000284483.8	5
ENSP00000418156.1	6
ENSP00000418156.1	5
ENSP00000349880.5	6
ENSP00000349880.5	5
ENSP00000418916.1	6
ENSP00000418916.1	5
ENSP00000418378.1	6
ENSP00000418378.1	5
ENSP00000419990.1	6
ENSP00000419990.1	5
ENSP00000417338.1	6
ENSP00000379078.3	24
ENSP00000364678.4	24
ENSP00000364680.4	24
ENSP00000364687.4	24
ENSP00000358319.3	5
ENSP00000358319.3	7
ENSP00000358320.1	5
ENSP00000358320.1	7
ENSP00000369484.3	5
ENSP00000488989.1	5
ENSP00000489267.1	5
ENSP00000369476.2	5
ENSP00000345838.5	5
ENSP00000483310.1	5
ENSP00000369473.2	5
ENSP00000486713.1	5
ENSP00000487488.1	5
ENSP00000328998.5	5
ENSP00000410717.1	5
ENSP00000340702.3	5
ENSP00000340702.3	10
ENSP00000379478.1	5
ENSP00000413729.1	5
ENSP00000483516.1	5
ENSP00000483516.1	10
ENSP00000336861.4	5
ENSP00000456293.1	5
ENSP00000444118.1	5
ENSP00000382886.3	24
ENSP00000382888.3	24
ENSP00000372863.2	24
ENSP00000372864.4	24
ENSP00000346420.2	5
ENSP00000346420.2	10
ENSP00000346420.2	19
ENSP00000457593.1	5
ENSP00000457593.1	10
ENSP00000457593.1	19
ENSP00000486610.1	5
ENSP00000486610.1	10
ENSP00000486610.1	19
ENSP00000377343.2	5
ENSP00000377343.2	10
ENSP00000377343.2	19
ENSP00000455628.1	5
ENSP00000455628.1	10
ENSP00000455628.1	19
ENSP00000338806.2	5
ENSP00000338806.2	10
ENSP00000338806.2	19
ENSP00000374443.2	6
ENSP00000374444.4	6
ENSP00000339030.5	9
ENSP00000455911.1	9
ENSP00000457288.1	9
ENSP00000346151.4	6
ENSP00000405766.1	6
ENSP00000487448.1	6
ENSP00000489633.1	6
ENSP00000486131.1	6
ENSP00000428389.1	6
ENSP00000490080.1	6
ENSP00000487435.1	6
ENSP00000485970.1	6
ENSP00000490128.1	6
ENSP00000441603.3	6
ENSP00000487526.1	6
ENSP00000352172.5	12
ENSP00000357794.1	5
ENSP00000357794.1	6
ENSP00000357794.1	8
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	6
ENSP00000357794.1	5
ENSP00000357794.1	7
ENSP00000357794.1	5
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	6
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000357794.1	5
ENSP00000480484.1	5
ENSP00000480484.1	6
ENSP00000480484.1	8
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	6
ENSP00000480484.1	5
ENSP00000480484.1	7
ENSP00000480484.1	5
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	6
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000480484.1	5
ENSP00000378431.1	6
ENSP00000426461.1	6
ENSP00000264790.2	6
ENSP00000242994.3	8
ENSP00000359504.4	5
ENSP00000467789.1	8
ENSP00000349233.4	8
ENSP00000291901.8	5
ENSP00000467176.1	5
ENSP00000470777.1	5
ENSP00000470854.1	8
ENSP00000467299.1	5
ENSP00000280571.8	6
ENSP00000360266.2	5
ENSP00000394108.2	13
ENSP00000404623.1	13
ENSP00000484830.1	13
ENSP00000485660.1	5
ENSP00000484731.1	5
ENSP00000483012.1	5
ENSP00000347427.6	5
