record	segment_length
ENSP00000401012.2	24
ENSP00000401424.1	24
ENSP00000416957.2	24
ENSP00000369075.4	14
ENSP00000446184.2	11
ENSP00000324315.6	11
ENSP00000360031.4	11
ENSP00000414863.1	11
ENSP00000400008.1	38
ENSP00000230354.5	38
ENSP00000416482.1	38
ENSP00000490461.1	38
ENSP00000442132.1	38
ENSP00000375942.2	38
ENSP00000460300.1	21
ENSP00000461625.1	21
ENSP00000301396.5	21
ENSP00000416231.2	21
ENSP00000344546.4	18
ENSP00000055163.7	18
ENSP00000490491.1	18
ENSP00000356590.3	10
ENSP00000391716.1	10
ENSP00000353362.5	13
ENSP00000489778.1	13
ENSP00000467729.1	13
ENSP00000489861.1	13
ENSP00000465598.2	13
ENSP00000489829.1	13
ENSP00000490223.1	13
ENSP00000490001.1	13
ENSP00000460092.3	13
ENSP00000479983.1	13
ENSP00000420721.1	17
ENSP00000320794.4	17
ENSP00000428480.2	19
ENSP00000463154.1	10
ENSP00000481415.1	10
ENSP00000393718.2	10
ENSP00000358111.2	10
ENSP00000436529.1	10
ENSP00000487027.1	10
ENSP00000421768.1	27
ENSP00000424668.1	27
ENSP00000334836.5	27
ENSP00000331157.7	21
ENSP00000385450.2	21
ENSP00000418177.2	21
ENSP00000420323.1	21
ENSP00000418862.2	21
ENSP00000424369.1	21
ENSP00000420796.1	21
ENSP00000418044.1	21
ENSP00000477591.1	21
ENSP00000480920.1	21
ENSP00000361073.1	29
ENSP00000361066.3	29
ENSP00000361065.3	29
ENSP00000420234.1	10
ENSP00000428067.2	10
ENSP00000439585.1	10
ENSP00000385866.1	14
ENSP00000348577.3	14
ENSP00000401470.2	14
ENSP00000450607.1	13
ENSP00000229201.4	13
ENSP00000361810.1	12
ENSP00000361810.1	14
ENSP00000361810.1	18
ENSP00000361809.1	12
ENSP00000361809.1	14
ENSP00000361809.1	18
ENSP00000287239.4	12
ENSP00000287239.4	14
ENSP00000287239.4	18
ENSP00000361799.1	12
ENSP00000361799.1	14
ENSP00000361799.1	18
ENSP00000361796.1	12
ENSP00000361796.1	14
ENSP00000361796.1	18
ENSP00000487346.1	14
ENSP00000477771.2	12
ENSP00000477771.2	32
ENSP00000483021.1	12
ENSP00000483021.1	32
ENSP00000495189.1	10
ENSP00000496709.1	10
ENSP00000397906.2	10
ENSP00000444633.1	10
ENSP00000279451.5	10
ENSP00000495695.1	10
ENSP00000495954.1	10
ENSP00000495501.1	10
ENSP00000496573.1	10
ENSP00000368824.3	10
ENSP00000494906.1	10
ENSP00000496088.1	10
ENSP00000495012.1	10
ENSP00000494115.1	10
ENSP00000492108.1	14
ENSP00000341024.5	15
ENSP00000399518.1	15
ENSP00000399708.2	15
ENSP00000479213.1	20
ENSP00000484604.1	20
ENSP00000486746.1	20
ENSP00000474349.1	12
ENSP00000262710.1	12
ENSP00000451328.1	12
ENSP00000405677.1	12
ENSP00000397435.2	13
ENSP00000437414.1	13
ENSP00000314029.8	10
ENSP00000403712.2	10
ENSP00000483614.1	10
ENSP00000349788.2	23
ENSP00000392081.2	23
ENSP00000490486.1	23
ENSP00000265773.5	23
ENSP00000490852.1	23
ENSP00000489968.1	23
ENSP00000371629.1	23
ENSP00000489256.1	23
ENSP00000490551.1	23
ENSP00000371638.1	23
ENSP00000393143.2	11
ENSP00000414373.2	11
ENSP00000394994.1	12
ENSP00000390550.2	11
ENSP00000262367.5	18
ENSP00000371502.3	18
ENSP00000304956.4	28
ENSP00000396188.1	11
ENSP00000407294.2	11
ENSP00000398545.1	11
ENSP00000474253.1	10
ENSP00000442924.1	10
ENSP00000267197.6	10
ENSP00000481531.1	10
ENSP00000410772.2	13
ENSP00000404376.2	13
ENSP00000479172.1	13
ENSP00000483517.1	13
ENSP00000407088.2	10
ENSP00000412625.1	10
ENSP00000370391.3	15
ENSP00000440163.1	15
ENSP00000365427.1	17
ENSP00000321618.5	17
ENSP00000365441.2	17
ENSP00000435680.1	10
ENSP00000265651.3	10
ENSP00000435165.1	10
ENSP00000434001.1	10
ENSP00000471700.1	11
ENSP00000441267.2	11
ENSP00000472302.1	11
ENSP00000222308.4	11
ENSP00000476767.1	11
ENSP00000472921.1	11
ENSP00000472643.2	11
ENSP00000472731.2	11
ENSP00000472087.1	11
ENSP00000472043.1	11
ENSP00000349300.4	13
ENSP00000351307.5	13
ENSP00000496168.1	13
ENSP00000338774.7	13
ENSP00000306754.4	10
ENSP00000342434.4	13
ENSP00000385442.1	13
ENSP00000486730.1	13
ENSP00000268124.5	13
ENSP00000399851.2	13
ENSP00000489799.1	13
ENSP00000346389.5	11
ENSP00000454120.1	11
ENSP00000453441.1	11
ENSP00000399460.2	11
ENSP00000453095.1	11
ENSP00000337202.7	11
ENSP00000394371.1	11
ENSP00000407876.1	11
ENSP00000416737.1	11
ENSP00000373081.4	11
ENSP00000373082.4	11
ENSP00000406926.1	12
ENSP00000383452.3	11
ENSP00000439856.2	12
ENSP00000198939.6	12
ENSP00000495441.1	10
ENSP00000327465.1	12
ENSP00000327465.1	32
ENSP00000442412.1	12
ENSP00000442412.1	32
ENSP00000252825.3	12
ENSP00000470288.1	12
ENSP00000478155.1	16
ENSP00000482968.1	16
ENSP00000479094.1	16
ENSP00000317903.6	10
ENSP00000385839.1	10
ENSP00000489424.1	10
ENSP00000394676.2	10
ENSP00000385169.2	10
ENSP00000351784.2	10
ENSP00000408536.2	10
ENSP00000264051.3	11
ENSP00000362653.4	11
ENSP00000387033.1	11
ENSP00000372691.4	10
ENSP00000397558.1	10
ENSP00000393011.1	11
ENSP00000389203.2	11
ENSP00000415328.1	11
ENSP00000452068.1	12
ENSP00000329200.2	12
ENSP00000452299.1	12
ENSP00000363215.1	27
ENSP00000363215.1	26
ENSP00000363193.3	27
ENSP00000363193.3	26
ENSP00000333125.7	27
ENSP00000333125.7	26
ENSP00000350756.3	10
ENSP00000362865.2	10
ENSP00000273063.6	10
ENSP00000396863.1	10
ENSP00000314006.3	10
ENSP00000382114.2	16
ENSP00000496210.1	16
ENSP00000396103.2	16
ENSP00000268893.6	14
ENSP00000345824.4	14
ENSP00000462710.1	14
ENSP00000394421.1	11
ENSP00000415755.2	11
ENSP00000414248.1	11
ENSP00000283147.6	10
ENSP00000488984.1	11
ENSP00000319597.5	10
ENSP00000308439.7	10
ENSP00000457892.1	10
ENSP00000378954.2	10
ENSP00000454421.1	10
ENSP00000352962.2	11
ENSP00000430297.1	11
ENSP00000445880.1	15
ENSP00000420211.1	10
ENSP00000392918.1	10
ENSP00000462745.1	23
ENSP00000479800.1	23
ENSP00000385705.3	10
ENSP00000219746.9	10
ENSP00000357052.3	14
ENSP00000318227.2	14
ENSP00000357053.1	14
ENSP00000476407.1	14
ENSP00000477464.1	14
ENSP00000476351.1	14
ENSP00000413688.1	14
ENSP00000477012.1	14
ENSP00000411875.1	10
ENSP00000205061.5	12
ENSP00000405984.2	12
ENSP00000406946.2	12
ENSP00000455950.1	12
ENSP00000454218.1	12
ENSP00000487234.1	12
ENSP00000349486.2	10
ENSP00000322938.3	10
ENSP00000366756.3	10
ENSP00000289371.5	12
ENSP00000478914.1	12
ENSP00000395244.1	12
ENSP00000432786.1	11
ENSP00000435776.1	11
ENSP00000309302.6	11
ENSP00000420707.2	24
ENSP00000495497.1	24
ENSP00000360493.1	24
ENSP00000360491.6	24
ENSP00000458178.1	24
ENSP00000460188.1	24
ENSP00000496517.1	24
ENSP00000352514.5	24
ENSP00000485863.1	24
ENSP00000360486.4	24
ENSP00000384004.1	10
ENSP00000430514.2	10
ENSP00000452911.1	10
ENSP00000453020.1	10
ENSP00000452633.1	10
ENSP00000216190.8	15
ENSP00000487325.1	12
ENSP00000385812.1	15
ENSP00000412081.1	13
ENSP00000344042.4	13
ENSP00000387195.1	13
ENSP00000318258.7	13
ENSP00000413319.2	11
ENSP00000389472.2	11
ENSP00000416890.1	12
ENSP00000394785.2	11
ENSP00000337838.6	10
ENSP00000322147.7	10
ENSP00000350365.4	10
ENSP00000384825.2	10
ENSP00000343948.6	10
ENSP00000230323.4	10
ENSP00000351742.2	10
ENSP00000362124.1	10
ENSP00000377824.1	10
ENSP00000410391.1	10
ENSP00000406491.1	10
ENSP00000400276.1	10
ENSP00000396168.1	10
ENSP00000393874.1	10
ENSP00000384203.4	10
ENSP00000412551.1	10
ENSP00000359393.3	14
ENSP00000442758.1	14
ENSP00000410041.2	10
ENSP00000442432.1	10
ENSP00000483199.1	10
ENSP00000478503.2	10
ENSP00000487576.1	10
ENSP00000414377.2	24
ENSP00000388879.2	24
ENSP00000399344.1	24
ENSP00000396119.2	24
ENSP00000265107.4	11
ENSP00000425841.1	11
ENSP00000353769.2	15
ENSP00000353769.2	20
ENSP00000280665.6	11
ENSP00000444374.1	11
ENSP00000313603.8	11
ENSP00000365728.3	11
ENSP00000405512.1	12
ENSP00000480573.1	12
ENSP00000229243.2	11
ENSP00000402725.2	11
ENSP00000443153.1	11
ENSP00000386342.1	14
ENSP00000386456.3	14
ENSP00000385181.3	14
ENSP00000478600.1	10
ENSP00000252050.4	11
ENSP00000361730.2	11
ENSP00000263377.1	10
ENSP00000329170.5	21
ENSP00000403526.2	11
ENSP00000389065.2	11
ENSP00000406948.1	12
ENSP00000397875.2	11
ENSP00000348529.2	13
ENSP00000348529.2	13
ENSP00000367905.1	13
ENSP00000367905.1	13
ENSP00000422149.1	13
ENSP00000422149.1	13
ENSP00000384442.3	13
ENSP00000384442.3	13
ENSP00000462289.1	13
ENSP00000462289.1	13
ENSP00000350403.2	13
ENSP00000350403.2	13
ENSP00000351629.5	13
ENSP00000351629.5	13
ENSP00000367900.1	13
ENSP00000367900.1	13
ENSP00000398286.2	24
ENSP00000403402.2	24
ENSP00000411035.1	24
ENSP00000392305.2	24
ENSP00000374152.4	11
ENSP00000362441.4	15
ENSP00000378967.3	15
ENSP00000373102.2	11
ENSP00000331131.5	11
ENSP00000379806.1	11
ENSP00000310094.4	15
ENSP00000440336.1	15
ENSP00000279394.3	15
ENSP00000393048.2	15
ENSP00000482406.1	10
ENSP00000484041.1	10
ENSP00000479898.1	10
ENSP00000323074.4	14
ENSP00000379120.1	14
ENSP00000491773.1	14
ENSP00000460328.1	10
ENSP00000460587.1	10
ENSP00000459947.1	10
ENSP00000357944.2	13
ENSP00000285397.4	13
ENSP00000431394.1	13
ENSP00000407510.2	13
ENSP00000475585.1	13
ENSP00000436325.1	13
ENSP00000410186.2	13
ENSP00000363822.3	24
ENSP00000421155.1	24
ENSP00000425199.1	24
ENSP00000482407.1	24
ENSP00000479013.1	24
ENSP00000379359.3	24
ENSP00000258963.3	18
ENSP00000464687.1	18
ENSP00000462337.1	18
ENSP00000263956.3	15
ENSP00000386465.3	15
ENSP00000402084.2	10
ENSP00000381840.3	12
ENSP00000266508.9	12
ENSP00000362603.5	21
ENSP00000362601.5	21
ENSP00000432985.1	21
ENSP00000473482.1	12
ENSP00000284382.4	10
ENSP00000437640.2	10
ENSP00000377672.3	10
ENSP00000328511.6	10
ENSP00000391295.1	11
ENSP00000364449.1	11
ENSP00000390442.2	11
ENSP00000373657.4	16
ENSP00000343896.4	11
ENSP00000493975.1	11
ENSP00000495368.1	11
ENSP00000494353.1	11
ENSP00000495536.1	11
ENSP00000495548.1	11
ENSP00000496498.1	11
ENSP00000496635.1	11
ENSP00000494676.1	11
ENSP00000494772.1	11
ENSP00000395654.1	11
ENSP00000494463.1	11
ENSP00000445036.2	11
ENSP00000464778.1	11
ENSP00000392837.2	11
ENSP00000466963.1	11
ENSP00000496230.1	11
ENSP00000496004.1	11
ENSP00000493905.1	11
ENSP00000493615.1	11
ENSP00000495599.1	11
ENSP00000496074.1	11
ENSP00000495355.1	11
ENSP00000493690.1	11
ENSP00000496190.1	11
ENSP00000496176.1	11
ENSP00000494159.1	11
ENSP00000494915.1	11
ENSP00000496331.1	11
ENSP00000495802.1	11
ENSP00000414727.3	11
ENSP00000397783.3	11
ENSP00000301067.7	14
ENSP00000301067.7	11
ENSP00000301067.7	10
ENSP00000363929.2	25
ENSP00000351894.2	25
ENSP00000481177.1	25
ENSP00000481935.1	25
ENSP00000347184.5	21
ENSP00000301015.9	12
ENSP00000350425.3	14
ENSP00000366977.1	14
ENSP00000366954.1	14
ENSP00000366957.3	14
ENSP00000366961.1	14
ENSP00000383706.3	14
ENSP00000366969.3	14
ENSP00000383704.1	14
ENSP00000441445.1	14
ENSP00000344570.5	14
ENSP00000439625.1	14
ENSP00000252891.3	20
ENSP00000472400.1	20
ENSP00000442759.1	20
ENSP00000259750.4	23
ENSP00000349076.3	19
ENSP00000379915.2	19
ENSP00000406110.2	24
ENSP00000400838.1	24
ENSP00000400861.2	24
ENSP00000397323.2	24
ENSP00000493680.1	10
ENSP00000496695.1	10
ENSP00000478320.1	10
ENSP00000425322.1	10
ENSP00000426697.1	10
ENSP00000339110.6	10
ENSP00000437157.1	10
ENSP00000451001.1	10
ENSP00000451385.1	10
ENSP00000450642.2	10
ENSP00000451996.1	10
ENSP00000450641.1	10
ENSP00000451417.2	10
ENSP00000389376.3	10
ENSP00000484016.1	10
ENSP00000445618.2	10
ENSP00000376965.6	10
ENSP00000439693.1	31
ENSP00000261892.6	31
ENSP00000445163.1	31
ENSP00000381991.4	31
ENSP00000439190.1	31
ENSP00000341837.7	31
ENSP00000434552.1	34
ENSP00000434552.1	27
ENSP00000483371.1	34
ENSP00000483371.1	27
ENSP00000438388.1	10
ENSP00000384231.4	10
ENSP00000482180.1	13
ENSP00000483097.1	13
ENSP00000478462.1	13
ENSP00000321650.4	16
ENSP00000380019.3	16
ENSP00000354592.3	16
ENSP00000348018.4	16
ENSP00000473311.1	16
ENSP00000304689.1	29
ENSP00000398668.1	27
ENSP00000276185.4	27
ENSP00000289292.7	22
ENSP00000421450.1	22
ENSP00000365188.2	22
ENSP00000404726.2	11
ENSP00000412553.2	11
ENSP00000401969.1	12
ENSP00000395308.2	11
ENSP00000487219.1	12
ENSP00000487219.1	14
ENSP00000487219.1	18
ENSP00000487238.1	12
ENSP00000487238.1	14
ENSP00000487238.1	18
ENSP00000486595.1	12
ENSP00000486595.1	14
ENSP00000486595.1	18
ENSP00000485896.1	12
ENSP00000485896.1	14
ENSP00000485896.1	18
ENSP00000486731.1	12
ENSP00000486731.1	14
ENSP00000486731.1	18
ENSP00000489393.1	21
ENSP00000489105.1	21
ENSP00000489513.1	21
ENSP00000489444.1	21
ENSP00000489326.1	21
ENSP00000489391.1	21
ENSP00000489580.1	21
ENSP00000489322.1	21
ENSP00000489478.1	21
ENSP00000489449.1	21
ENSP00000494635.1	11
ENSP00000495280.1	11
ENSP00000487296.1	10
ENSP00000487465.1	10
ENSP00000487152.1	10
ENSP00000487302.1	10
ENSP00000486940.1	10
ENSP00000485846.1	10
ENSP00000489614.1	10
ENSP00000489006.1	10
ENSP00000488943.1	10
ENSP00000489215.1	10
ENSP00000489099.1	10
ENSP00000489383.1	10
ENSP00000490305.1	10
ENSP00000489734.1	10
ENSP00000489833.1	10
