record   significant segments
XP_010764852.1	1
XP_010764871.1	3
XP_010764874.1	1
XP_010764880.1	2
XP_010764884.1	4
XP_010764895.1	2
XP_010764904.1	1
XP_010764923.1	1
XP_010764934.1	2
XP_010764940.1	2
XP_010764999.1	1
XP_010765018.1	1
XP_010765032.1	1
XP_010765043.1	1
XP_010765058.1	1
XP_010765059.1	1
XP_010765069.1	1
XP_010765112.1	1
XP_010765116.1	1
XP_010765117.1	2
XP_010765132.1	1
XP_010765139.1	1
XP_010765150.1	1
XP_010765159.1	1
XP_010765179.1	1
XP_010765180.1	1
XP_010765181.1	1
XP_010765221.1	1
XP_010765222.1	1
XP_010765223.1	1
XP_010765231.1	1
XP_010765259.1	1
XP_010765262.1	1
XP_010765264.1	1
XP_010765269.1	1
XP_010765275.1	1
XP_010765277.1	1
XP_010765330.1	1
XP_010765331.1	1
XP_010765338.1	2
XP_010765354.1	2
XP_010765370.1	1
XP_010765377.1	2
XP_010765385.1	1
XP_010765395.1	1
XP_010765399.1	3
XP_010765403.1	1
XP_010765423.1	1
XP_010765434.1	1
XP_010765440.1	2
XP_010765441.1	2
XP_010765442.1	2
XP_010765450.1	2
XP_010765451.1	1
XP_010765455.1	1
XP_010765474.1	1
XP_010765476.1	1
XP_010765513.1	1
XP_010765516.1	1
XP_010765550.1	2
XP_010765562.1	1
XP_010765576.1	1
XP_010765596.1	1
XP_010765601.1	1
XP_010765602.1	1
XP_010765603.1	1
XP_010765604.1	1
XP_010765653.1	2
XP_010765663.1	1
XP_010765678.1	1
XP_010765697.1	1
XP_010765698.1	1
XP_010765710.1	1
XP_010765711.1	1
XP_010765720.1	1
XP_010765723.1	1
XP_010765740.1	1
XP_010765742.1	1
XP_010765748.1	1
XP_010765761.1	1
XP_010765775.1	1
XP_010765779.1	1
XP_010765786.1	2
XP_010765793.1	1
XP_010765796.1	1
XP_010765797.1	1
XP_010765798.1	1
XP_010765815.1	1
XP_010765816.1	1
XP_010765835.1	1
XP_010765878.1	1
XP_010765879.1	2
XP_010765890.1	2
XP_010765894.1	1
XP_010765895.1	1
XP_010765896.1	1
XP_010765926.1	1
XP_010765927.1	1
XP_010765950.1	1
XP_010765982.1	1
XP_010765986.1	1
XP_010765989.1	1
XP_010765990.1	1
XP_010765991.1	1
XP_010765993.1	1
XP_010765996.1	1
XP_010766005.1	1
XP_010766031.1	1
XP_010766054.1	1
XP_010766062.1	1
XP_010766086.1	1
XP_010766087.1	1
XP_010766088.1	1
XP_010766139.1	1
XP_010766160.1	1
XP_010766174.1	2
XP_010766194.1	1
XP_010766195.1	1
XP_010766196.1	1
XP_010766217.1	1
XP_010766240.1	1
XP_010766246.1	1
XP_010766291.1	1
XP_010766293.1	1
XP_010766294.1	1
XP_010766295.1	1
XP_010766320.1	4
XP_010766359.1	1
XP_010766361.1	1
XP_010766401.1	1
XP_010766402.1	1
XP_010766403.1	1
XP_010766405.1	1
XP_010766408.1	1
XP_010766412.1	1
XP_010766420.1	1
XP_010766439.1	1
XP_010766440.1	1
XP_010766478.1	1
XP_010766484.1	1
XP_010766492.1	1
XP_010766521.1	1
XP_010766522.1	1
XP_010766551.1	1
XP_010766569.1	1
XP_010766574.1	1
XP_010766578.1	1
XP_010766604.1	2
XP_010766607.1	3
XP_010766608.1	3
XP_010766609.1	3
XP_010766610.1	3
XP_010766611.1	3
XP_010766661.1	2
XP_010766679.1	1
XP_010766707.1	1
XP_010766725.1	2
XP_010766732.1	1
XP_010766738.1	1
XP_010766750.1	1
XP_010766751.1	1
XP_010766755.1	2
XP_010766762.1	2
XP_010766767.1	1
XP_010766782.1	1
XP_010766826.1	2
XP_010766827.1	1
XP_010766853.1	1
XP_010766862.1	2
XP_010766863.1	2
XP_010766864.1	2
XP_010766875.1	1
XP_010766876.1	1
XP_010766878.1	1
XP_010766890.1	1
XP_010766948.1	1
XP_010766965.1	1
XP_010766992.1	1
XP_010766999.1	1
XP_010767005.1	1
XP_010767006.1	1
XP_010767007.1	1
XP_010767008.1	1
XP_010767009.1	1
XP_010767010.1	1
XP_010767011.1	1
XP_010767012.1	1
XP_010767013.1	1
XP_010767036.1	1
XP_010767037.1	1
XP_010767045.1	1
XP_010767052.1	1
XP_010767067.1	1
XP_010767068.1	1
XP_010767081.1	1
XP_010767088.1	1
XP_010767089.1	1
XP_010767090.1	1
XP_010767100.1	1
XP_010767101.1	1
XP_010767129.1	1
XP_010767130.1	1
XP_010767134.1	1
XP_010767135.1	3
XP_010767148.1	2
XP_010767149.1	2
XP_010767150.1	2
XP_010767151.1	2
XP_010767197.1	1
XP_010767200.1	1
XP_010767232.1	2
XP_010767235.1	1
XP_010767256.1	1
XP_010767259.1	1
XP_010767266.1	1
XP_010767267.1	1
XP_010767273.1	1
XP_010767278.1	1
XP_010767279.1	1
XP_010767280.1	1
XP_010767281.1	1
XP_010767284.1	1
XP_010767285.1	1
XP_010767294.1	1
XP_010767362.1	1
XP_010767385.1	1
XP_010767393.1	5
XP_010767400.1	5
XP_010767401.1	1
XP_010767407.1	5
XP_010767421.1	1
XP_010767422.1	1
XP_010767433.1	1
XP_010767436.1	1
XP_010767460.1	1
XP_010767498.1	1
XP_010767509.1	2
XP_010767515.1	1
XP_010767525.1	1
XP_010767531.1	2
XP_010767566.1	1
XP_010767634.1	1
XP_010767642.1	1
XP_010767643.1	1
XP_010767735.1	1
XP_010767743.1	1
XP_010767770.1	2
XP_010767772.1	1
XP_010767777.1	1
XP_010767782.1	2
XP_010767791.1	1
XP_010767792.1	1
XP_010767825.1	1
XP_010767826.1	1
XP_010767827.1	1
XP_010767834.1	1
XP_010767892.1	1
XP_010767915.1	1
XP_010767916.1	4
XP_010767925.1	1
XP_010767935.1	1
XP_010767941.1	2
XP_010767942.1	2
XP_010767949.1	2
XP_010767970.1	1
XP_010767977.1	1
XP_010767978.1	1
XP_010767979.1	1
XP_010767986.1	1
XP_010767989.1	2
XP_010767991.1	4
XP_010767992.1	1
XP_010767998.1	1
XP_010768003.1	1
XP_010768012.1	1
XP_010768030.1	8
XP_010768055.1	1
XP_010768059.1	1
XP_010768060.1	1
XP_010768061.1	1
XP_010768067.1	1
XP_010768072.1	1
XP_010768132.1	3
XP_010768184.1	1
XP_010768185.1	1
XP_010768186.1	1
XP_010768187.1	1
XP_010768188.1	1
XP_010768194.1	1
XP_010768200.1	4
XP_010768203.1	1
XP_010768204.1	4
XP_010768205.1	4
XP_010768206.1	4
XP_010768207.1	1
XP_010768208.1	1
XP_010768234.1	1
XP_010768285.1	1
XP_010768299.1	1
XP_010768307.1	1
XP_010768328.1	1
XP_010768329.1	1
XP_010768330.1	1
XP_010768331.1	1
XP_010768355.1	1
XP_010768360.1	1
XP_010768410.1	1
XP_010768442.1	2
XP_010768443.1	2
XP_010768444.1	1
XP_010768465.1	1
XP_010768514.1	3
XP_010768546.1	1
XP_010768584.1	1
XP_010768594.1	1
XP_010768608.1	1
XP_010768611.1	1
XP_010768638.1	1
XP_010768639.1	1
XP_010768657.1	1
XP_010768662.1	2
XP_010768668.1	2
XP_010768703.1	1
XP_010768708.1	1
XP_010768709.1	1
XP_010768712.1	3
XP_010768713.1	1
XP_010768714.1	1
XP_010768752.1	1
XP_010768753.1	1
XP_010768754.1	1
XP_010768755.1	1
XP_010768767.1	1
XP_010768768.1	1
XP_010768793.1	3
XP_010768800.1	1
XP_010768801.1	1
XP_010768802.1	1
XP_010768803.1	1
XP_010768804.1	1
XP_010768805.1	1
XP_010768806.1	1
XP_010768807.1	1
XP_010768808.1	1
XP_010768812.1	1
XP_010768813.1	1
XP_010768826.1	1
XP_010768845.1	3
XP_010768862.1	2
XP_010768874.1	1
XP_010768875.1	1
XP_010768876.1	1
XP_010768877.1	1
XP_010768878.1	1
XP_010768879.1	1
XP_010768880.1	1
XP_010768888.1	1
XP_010768889.1	1
XP_010768897.1	1
XP_010768903.1	2
XP_010768906.1	1
XP_010768915.1	1
XP_010768937.1	1
XP_010768942.1	2
XP_010768943.1	1
XP_010768953.1	1
XP_010768981.1	6
XP_010768997.1	3
XP_010769058.1	2
XP_010769066.1	1
XP_010769067.1	1
XP_010769071.1	1
XP_010769074.1	1
XP_010769075.1	1
XP_010769086.1	1
XP_010769087.1	1
XP_010769119.1	1
XP_010769121.1	1
XP_010769126.1	1
XP_010769127.1	1
XP_010769128.1	1
XP_010769132.1	2
XP_010769133.1	1
XP_010769134.1	1
XP_010769135.1	1
XP_010769136.1	1
XP_010769139.1	2
XP_010769142.1	1
XP_010769188.1	2
XP_010769198.1	2
XP_010769204.1	2
XP_010769233.1	1
XP_010769236.1	1
XP_010769254.1	3
XP_010769265.1	1
XP_010769285.1	1
XP_010769287.1	1
XP_010769307.1	1
XP_010769308.1	3
XP_010769315.1	3
XP_010769323.1	3
XP_010769330.1	3
XP_010769332.1	1
XP_010769333.1	1
XP_010769337.1	3
XP_010769339.1	1
XP_010769344.1	3
XP_010769353.1	3
XP_010769398.1	2
XP_010769399.1	2
XP_010769400.1	2
XP_010769405.1	2
XP_010769406.1	2
XP_010769407.1	2
XP_010769409.1	2
XP_010769414.1	1
XP_010769417.1	1
XP_010769433.1	1
XP_010769440.1	1
XP_010769441.1	1
XP_010769443.1	1
XP_010769444.1	1
XP_010769451.1	1
XP_010769452.1	1
XP_010769453.1	1
XP_010769467.1	2
XP_010769470.1	1
XP_010769483.1	1
XP_010769505.1	1
XP_010769526.1	1
XP_010769548.1	1
XP_010769553.1	1
XP_010769574.1	1
XP_010769614.1	3
XP_010769622.1	1
XP_010769629.1	1
XP_010769642.1	1
XP_010769645.1	1
XP_010769646.1	1
XP_010769694.1	1
XP_010769711.1	1
XP_010769732.1	1
XP_010769758.1	1
XP_010769765.1	1
XP_010769766.1	1
XP_010769767.1	1
XP_010769768.1	1
XP_010769769.1	1
XP_010769770.1	1
XP_010769780.1	1
XP_010769791.1	1
XP_010769796.1	1
XP_010769826.1	7
XP_010769853.1	1
XP_010769885.1	1
XP_010769893.1	1
XP_010769894.1	1
XP_010769900.1	4
XP_010769901.1	4
XP_010769908.1	1
XP_010769911.1	2
XP_010769923.1	1
XP_010769929.1	1
XP_010769950.1	1
XP_010769952.1	4
XP_010769953.1	4
XP_010769954.1	4
XP_010769965.1	1
XP_010769975.1	1
XP_010769981.1	3
XP_010770004.1	1
XP_010770023.1	1
XP_010770030.1	1
XP_010770046.1	1
XP_010770095.1	1
XP_010770097.1	1
XP_010770103.1	1
XP_010770113.1	1
XP_010770134.1	1
XP_010770135.1	1
XP_010770136.1	1
XP_010770142.1	1
XP_010770235.1	1
XP_010770236.1	1
XP_010770237.1	1
XP_010770238.1	1
XP_010770239.1	1
XP_010770240.1	1
XP_010770241.1	1
XP_010770280.1	1
XP_010770339.1	10
XP_010770358.1	1
XP_010770365.1	1
XP_010770378.1	1
XP_010770393.1	2
XP_010770411.1	1
XP_010770412.1	1
XP_010770413.1	1
XP_010770415.1	1
XP_010770416.1	1
XP_010770417.1	1
XP_010770420.1	1
XP_010770424.1	2
XP_010770425.1	2
XP_010770426.1	2
XP_010770427.1	2
XP_010770428.1	2
XP_010770430.1	1
XP_010770431.1	1
XP_010770442.1	1
XP_010770447.1	1
XP_010770484.1	1
XP_010770502.1	1
XP_010770548.1	1
XP_010770561.1	1
XP_010770576.1	2
XP_010770578.1	1
XP_010770587.1	1
XP_010770588.1	1
XP_010770589.1	1
XP_010770674.1	1
XP_010770675.1	1
XP_010770676.1	1
XP_010770677.1	1
XP_010770696.1	1
XP_010770716.1	1
XP_010770724.1	1
XP_010770758.1	5
XP_010770766.1	1
XP_010770767.1	1
XP_010770777.1	1
XP_010770792.1	1
XP_010770806.1	2
XP_010770824.1	1
XP_010770849.1	1
XP_010770853.1	1
XP_010770871.1	2
XP_010770872.1	2
XP_010770873.1	2
XP_010770874.1	2
XP_010770895.1	1
XP_010770910.1	1
XP_010770918.1	1
XP_010770925.1	1
XP_010770929.1	1
XP_010770974.1	1
XP_010770975.1	1
XP_010770977.1	6
XP_010770998.1	1
XP_010771007.1	1
XP_010771008.1	1
XP_010771009.1	1
XP_010771037.1	1
XP_010771054.1	1
XP_010771055.1	3
XP_010771056.1	3
XP_010771057.1	3
XP_010771058.1	3
XP_010771059.1	3
XP_010771060.1	3
XP_010771061.1	3
XP_010771062.1	3
XP_010771074.1	1
XP_010771075.1	1
XP_010771077.1	1
XP_010771115.1	1
XP_010771116.1	1
XP_010771117.1	1
XP_010771123.1	1
XP_010771124.1	3
XP_010771166.1	2
XP_010771167.1	2
XP_010771210.1	1
XP_010771215.1	2
XP_010771216.1	2
XP_010771222.1	1
XP_010771223.1	1
XP_010771224.1	1
XP_010771225.1	1
XP_010771226.1	1
XP_010771232.1	1
XP_010771243.1	1
XP_010771257.1	2
XP_010771298.1	1
XP_010771323.1	5
XP_010771339.1	1
XP_010771340.1	1
XP_010771351.1	1
XP_010771359.1	4
XP_010771366.1	4
XP_010771367.1	4
XP_010771407.1	1
XP_010771410.1	1
XP_010771411.1	1
XP_010771412.1	1
XP_010771447.1	1
XP_010771472.1	1
XP_010771487.1	1
XP_010771514.1	2
XP_010771547.1	1
XP_010771553.1	1
XP_010771564.1	1
XP_010771565.1	1
XP_010771571.1	1
XP_010771572.1	1
XP_010771584.1	1
XP_010771597.1	1
XP_010771598.1	2
XP_010771604.1	1
XP_010771605.1	1
XP_010771607.1	1
XP_010771617.1	2
XP_010771646.1	1
XP_010771648.1	1
XP_010771687.1	1
XP_010771691.1	2
XP_010771694.1	1
XP_010771712.1	1
XP_010771713.1	1
XP_010771727.1	2
XP_010771730.1	1
XP_010771735.1	1
XP_010771736.1	1
XP_010771757.1	2
XP_010771759.1	2
XP_010771778.1	1
XP_010771803.1	1
XP_010771814.1	1
XP_010771815.1	1
XP_010771816.1	1
XP_010771817.1	1
XP_010771818.1	1
XP_010771819.1	1
XP_010771864.1	1
XP_010771869.1	1
XP_010771870.1	1
XP_010771871.1	1
XP_010771873.1	1
XP_010771893.1	1
XP_010771931.1	1
XP_010771932.1	3
XP_010771938.1	1
XP_010771945.1	1
XP_010771951.1	1
XP_010771952.1	1
XP_010771961.1	1
XP_010771967.1	3
XP_010771973.1	3
XP_010771977.1	1
XP_010771978.1	1
XP_010771979.1	1
XP_010771990.1	1
XP_010771991.1	1
XP_010771996.1	1
XP_010772028.1	1
XP_010772041.1	1
XP_010772065.1	1
XP_010772071.1	1
XP_010772097.1	1
XP_010772099.1	1
XP_010772102.1	2
XP_010772103.1	2
XP_010772110.1	1
XP_010772111.1	1
XP_010772125.1	3
XP_010772134.1	2
XP_010772135.1	2
XP_010772136.1	2
XP_010772162.1	1
XP_010772163.1	2
XP_010772168.1	1
XP_010772171.1	2
XP_010772179.1	2
XP_010772187.1	2
XP_010772195.1	2
XP_010772200.1	2
XP_010772202.1	1
XP_010772208.1	2
XP_010772214.1	1
XP_010772215.1	1
XP_010772216.1	2
XP_010772238.1	3
XP_010772309.1	1
XP_010772316.1	1
XP_010772326.1	2
XP_010772327.1	2
XP_010772328.1	2
XP_010772329.1	2
XP_010772330.1	2
XP_010772378.1	1
XP_010772386.1	1
XP_010772413.1	2
XP_010772421.1	2
XP_010772430.1	1
XP_010772436.1	1
XP_010772516.1	2
XP_010772522.1	1
XP_010772530.1	1
XP_010772540.1	1
XP_010772541.1	1
XP_010772547.1	1
XP_010772554.1	1
XP_010772556.1	3
XP_010772557.1	3
XP_010772558.1	3
XP_010772559.1	3
XP_010772563.1	1
XP_010772586.1	2
XP_010772597.1	6
XP_010772603.1	1
XP_010772604.1	1
XP_010772609.1	1
XP_010772615.1	2
XP_010772622.1	1
XP_010772623.1	1
XP_010772630.1	1
XP_010772650.1	1
XP_010772679.1	1
XP_010772680.1	1
XP_010772681.1	1
XP_010772686.1	1
XP_010772694.1	1
XP_010772709.1	1
XP_010772747.1	1
XP_010772748.1	1
XP_010772749.1	1
XP_010772766.1	1
XP_010772767.1	1
XP_010772768.1	1
XP_010772784.1	1
XP_010772791.1	3
XP_010772797.1	2
XP_010772800.1	2
XP_010772818.1	1
XP_010772835.1	1
XP_010772849.1	2
XP_010772867.1	5
XP_010772868.1	5
XP_010772869.1	5
XP_010772875.1	1
XP_010772876.1	1
XP_010772880.1	2
XP_010772881.1	2
XP_010772900.1	1
XP_010772904.1	2
XP_010772905.1	2
XP_010772952.1	1
XP_010772960.1	1
XP_010772974.1	5
XP_010772988.1	1
XP_010773089.1	1
XP_010773090.1	1
XP_010773098.1	1
XP_010773100.1	2
XP_010773137.1	1
XP_010773152.1	2
XP_010773154.1	1
XP_010773156.1	1
XP_010773157.1	1
XP_010773158.1	1
XP_010773168.1	1
XP_010773169.1	1
XP_010773170.1	1
XP_010773172.1	1
XP_010773173.1	1
XP_010773175.1	2
XP_010773176.1	2
XP_010773177.1	2
XP_010773178.1	2
XP_010773179.1	2
XP_010773180.1	2
XP_010773181.1	2
XP_010773190.1	1
XP_010773191.1	1
XP_010773199.1	1
XP_010773204.1	1
XP_010773210.1	1
XP_010773268.1	1
XP_010773271.1	1
XP_010773272.1	1
XP_010773274.1	2
XP_010773288.1	3
XP_010773294.1	1
XP_010773307.1	1
XP_010773308.1	1
XP_010773318.1	1
XP_010773327.1	1
XP_010773382.1	1
XP_010773383.1	1
XP_010773384.1	1
XP_010773388.1	7
XP_010773394.1	1
XP_010773410.1	1
XP_010773411.1	1
XP_010773412.1	1
XP_010773419.1	1
XP_010773441.1	5
XP_010773467.1	1
XP_010773480.1	5
XP_010773498.1	1
XP_010773517.1	1
XP_010773522.1	1
XP_010773528.1	1
XP_010773537.1	1
XP_010773538.1	1
XP_010773541.1	1
XP_010773542.1	1
XP_010773546.1	1
XP_010773562.1	1
XP_010773563.1	1
XP_010773564.1	1
XP_010773565.1	1
XP_010773567.1	1
XP_010773568.1	1
XP_010773569.1	1
XP_010773570.1	1
XP_010773571.1	1
XP_010773585.1	2
XP_010773586.1	2
XP_010773608.1	2
XP_010773630.1	1
XP_010773632.1	1
XP_010773633.1	1
XP_010773634.1	1
XP_010773635.1	1
XP_010773636.1	1
XP_010773647.1	1
XP_010773651.1	1
XP_010773652.1	1
XP_010773674.1	1
XP_010773682.1	1
XP_010773694.1	1
XP_010773708.1	1
XP_010773716.1	1
XP_010773722.1	3
XP_010773723.1	3
XP_010773753.1	1
XP_010773754.1	1
XP_010773755.1	1
XP_010773805.1	1
XP_010773824.1	1
XP_010773851.1	1
XP_010773864.1	1
XP_010773893.1	2
XP_010773898.1	1
XP_010773905.1	1
XP_010773917.1	1
XP_010773956.1	1
XP_010773965.1	1
XP_010774004.1	1
XP_010774006.1	1
XP_010774030.1	1
XP_010774044.1	2
XP_010774053.1	1
XP_010774055.1	1
XP_010774069.1	1
XP_010774103.1	1
XP_010774111.1	1
XP_010774121.1	1
XP_010774127.1	1
XP_010774132.1	1
XP_010774139.1	1
XP_010774186.1	1
XP_010774191.1	1
XP_010774201.1	1
XP_010774202.1	1
XP_010774242.1	1
XP_010774243.1	1
XP_010774244.1	1
XP_010774245.1	1
XP_010774259.1	2
XP_010774262.1	1
XP_010774265.1	2
XP_010774284.1	1
XP_010774292.1	2
XP_010774302.1	1
XP_010774303.1	1
XP_010774307.1	1
XP_010774316.1	2
XP_010774320.1	3
XP_010774344.1	2
XP_010774357.1	1
XP_010774363.1	5
XP_010774371.1	2
XP_010774372.1	2
XP_010774373.1	2
XP_010774374.1	2
XP_010774393.1	2
XP_010774415.1	1
XP_010774422.1	2
XP_010774423.1	2
XP_010774424.1	2
XP_010774425.1	1
XP_010774436.1	2
XP_010774454.1	1
XP_010774462.1	2
XP_010774464.1	1
XP_010774497.1	1
XP_010774498.1	1
XP_010774499.1	1
XP_010774517.1	2
XP_010774518.1	2
XP_010774519.1	2
XP_010774535.1	2
XP_010774538.1	1
XP_010774539.1	1
XP_010774550.1	1
XP_010774575.1	1
XP_010774593.1	1
XP_010774619.1	1
XP_010774620.1	1
XP_010774627.1	1
XP_010774646.1	1
XP_010774659.1	2
XP_010774663.1	2
XP_010774668.1	2
XP_010774670.1	1
XP_010774673.1	1
XP_010774694.1	1
XP_010774736.1	1
XP_010774748.1	1
XP_010774776.1	1
XP_010774801.1	1
XP_010774806.1	1
XP_010774832.1	2
XP_010774868.1	1
XP_010774881.1	1
XP_010774938.1	1
XP_010774943.1	1
XP_010774953.1	1
XP_010774961.1	1
XP_010774992.1	1
XP_010775021.1	2
XP_010775023.1	1
XP_010775024.1	3
XP_010775036.1	1
XP_010775037.1	1
XP_010775039.1	1
XP_010775067.1	3
XP_010775070.1	3
XP_010775083.1	1
XP_010775084.1	1
XP_010775093.1	1
XP_010775099.1	1
XP_010775100.1	1
XP_010775101.1	1
XP_010775145.1	1
XP_010775146.1	1
XP_010775148.1	1
XP_010775149.1	1
XP_010775150.1	1
XP_010775156.1	1
XP_010775159.1	1
XP_010775171.1	1
XP_010775194.1	1
XP_010775195.1	2
XP_010775196.1	2
XP_010775197.1	2
XP_010775201.1	2
XP_010775212.1	1
XP_010775222.1	3
XP_010775246.1	2
XP_010775247.1	2
XP_010775255.1	1
XP_010775256.1	1
XP_010775264.1	1
XP_010775265.1	1
XP_010775266.1	1
XP_010775267.1	1
XP_010775268.1	1
XP_010775269.1	1
XP_010775270.1	1
XP_010775271.1	1
XP_010775274.1	1
XP_010775297.1	1
XP_010775298.1	1
XP_010775299.1	1
XP_010775304.1	1
XP_010775318.1	1
XP_010775332.1	1
XP_010775354.1	1
XP_010775363.1	1
XP_010775372.1	1
XP_010775374.1	2
XP_010775400.1	1
XP_010775402.1	1
XP_010775411.1	2
XP_010775413.1	1
XP_010775427.1	2
XP_010775428.1	1
XP_010775441.1	1
XP_010775442.1	1
XP_010775443.1	1
XP_010775444.1	1
XP_010775484.1	1
XP_010775506.1	1
XP_010775516.1	1
XP_010775517.1	4
XP_010775519.1	2
XP_010775520.1	1
XP_010775566.1	1
XP_010775572.1	1
XP_010775607.1	1
XP_010775608.1	1
XP_010775624.1	1
XP_010775636.1	1
XP_010775652.1	1
XP_010775653.1	1
XP_010775655.1	1
XP_010775656.1	1
XP_010775657.1	1
XP_010775684.1	1
XP_010775704.1	1
XP_010775706.1	1
XP_010775746.1	1
XP_010775747.1	1
XP_010775748.1	1
XP_010775749.1	1
XP_010775750.1	1
XP_010775751.1	1
XP_010775759.1	2
XP_010775760.1	2
XP_010775761.1	2
XP_010775762.1	2
XP_010775793.1	1
XP_010775796.1	1
XP_010775801.1	1
XP_010775833.1	1
XP_010775857.1	1
XP_010775862.1	1
XP_010775863.1	1
XP_010775866.1	1
XP_010775867.1	1
XP_010775890.1	1
XP_010775920.1	1
XP_010775932.1	4
XP_010775933.1	4
XP_010775934.1	2
XP_010775989.1	1
XP_010776023.1	1
XP_010776032.1	1
XP_010776054.1	3
XP_010776059.1	1
XP_010776060.1	1
XP_010776067.1	1
XP_010776085.1	1
XP_010776096.1	2
XP_010776114.1	2
XP_010776121.1	1
XP_010776135.1	1
XP_010776151.1	1
XP_010776159.1	3
XP_010776180.1	1
XP_010776203.1	1
XP_010776214.1	1
XP_010776220.1	5
XP_010776221.1	1
XP_010776225.1	1
XP_010776276.1	1
XP_010776282.1	1
XP_010776283.1	1
XP_010776284.1	1
XP_010776286.1	1
XP_010776303.1	1
XP_010776330.1	1
XP_010776337.1	1
XP_010776358.1	1
XP_010776360.1	1
XP_010776367.1	1
XP_010776377.1	2
XP_010776378.1	2
XP_010776380.1	2
XP_010776381.1	2
XP_010776382.1	2
XP_010776383.1	1
XP_010776422.1	1
XP_010776440.1	1
XP_010776455.1	1
XP_010776459.1	3
XP_010776461.1	1
XP_010776462.1	1
XP_010776483.1	1
XP_010776486.1	1
XP_010776494.1	1
XP_010776505.1	2
XP_010776516.1	1
XP_010776517.1	1
XP_010776518.1	1
XP_010776543.1	1
XP_010776552.1	2
XP_010776574.1	3
XP_010776575.1	3
XP_010776576.1	3
XP_010776579.1	1
XP_010776580.1	1
XP_010776607.1	3
XP_010776624.1	3
XP_010776625.1	3
XP_010776626.1	3
XP_010776640.1	1
XP_010776647.1	2
XP_010776654.1	1
XP_010776658.1	1
XP_010776664.1	1
XP_010776701.1	1
XP_010776704.1	1
XP_010776705.1	1
XP_010776734.1	1
XP_010776744.1	1
XP_010776745.1	1
XP_010776752.1	1
XP_010776755.1	2
XP_010776777.1	1
XP_010776793.1	1
XP_010776815.1	1
XP_010776832.1	1
XP_010776847.1	4
XP_010776850.1	1
XP_010776999.1	4
XP_010777000.1	4
XP_010777001.1	4
XP_010777014.1	1
XP_010777097.1	2
XP_010777105.1	1
XP_010777109.1	1
XP_010777115.1	3
XP_010777116.1	2
XP_010777129.1	1
XP_010777144.1	1
XP_010777167.1	1
XP_010777170.1	1
XP_010777184.1	1
XP_010777195.1	1
XP_010777204.1	2
XP_010777237.1	1
XP_010777247.1	1
XP_010777248.1	3
XP_010777254.1	3
XP_010777262.1	4
XP_010777270.1	1
XP_010777334.1	1
XP_010777381.1	1
XP_010777442.1	3
XP_010777457.1	1
XP_010777467.1	2
XP_010777488.1	1
XP_010777489.1	1
XP_010777490.1	1
XP_010777491.1	1
XP_010777492.1	1
XP_010777493.1	1
XP_010777494.1	1
XP_010777498.1	1
XP_010777515.1	1
XP_010777558.1	2
XP_010777585.1	7
XP_010777608.1	1
XP_010777609.1	1
XP_010777610.1	1
XP_010777616.1	1
XP_010777618.1	1
XP_010777637.1	1
XP_010777638.1	1
XP_010777653.1	4
XP_010777664.1	2
XP_010777711.1	1
XP_010777713.1	1
XP_010777714.1	1
XP_010777715.1	1
XP_010777716.1	1
XP_010777733.1	1
XP_010777734.1	1
XP_010777760.1	2
XP_010777767.1	1
XP_010777771.1	4
XP_010777782.1	3
