record	segment_length
jgi|Takru4|739353|fgh5_pg.C_scaffold_270000026	5
jgi|Takru4|755261|estExt_fgenesh5_pg.C_2700023	6
jgi|Takru4|585365|e_gw2.324.7.1	5
jgi|Takru4|740687|fgh5_pg.C_scaffold_324000009	5
jgi|Takru4|585331|e_gw2.324.24.1	5
jgi|Takru4|746303|fgh5_pg.C_scaffold_3510000001	5
jgi|Takru4|585250|e_gw2.254.11.1	5
jgi|Takru4|585287|e_gw2.254.46.1	5
jgi|Takru4|300387|estExt_Genewise2.C_2540018	6
jgi|Takru4|750781|estExt_fgenesh5_pm.C_2370005	7
jgi|Takru4|738308|fgh5_pg.C_scaffold_237000021	6
jgi|Takru4|585207|e_gw2.237.45.1	5
jgi|Takru4|743458|fgh5_pg.C_scaffold_572000004	5
jgi|Takru4|741861|fgh5_pg.C_scaffold_390000006	5
jgi|Takru4|584935|e_gw2.246.83.1	6
jgi|Takru4|584935|e_gw2.246.83.1	6
jgi|Takru4|738608|fgh5_pg.C_scaffold_246000022	8
jgi|Takru4|584806|e_gw2.85.104.1	5
jgi|Takru4|712495|fgh5_pm.C_scaffold_113000010	5
jgi|Takru4|712495|fgh5_pm.C_scaffold_113000010	5
jgi|Takru4|712495|fgh5_pm.C_scaffold_113000010	5
jgi|Takru4|584686|e_gw2.113.51.1	28
jgi|Takru4|584730|e_gw2.113.71.1	5
jgi|Takru4|584588|e_gw2.564.2.1	9
jgi|Takru4|584478|e_gw2.320.34.1	5
jgi|Takru4|732238|fgh5_pg.C_scaffold_114000073	5
jgi|Takru4|732238|fgh5_pg.C_scaffold_114000073	5
jgi|Takru4|712518|fgh5_pm.C_scaffold_114000021	5
jgi|Takru4|584263|e_gw2.114.21.1	5
jgi|Takru4|584263|e_gw2.114.21.1	8
jgi|Takru4|584189|e_gw2.114.158.1	6
jgi|Takru4|748852|fgh5_pg.C_scaffold_16598000001	5
jgi|Takru4|748852|fgh5_pg.C_scaffold_16598000001	5
jgi|Takru4|748843|fgh5_pg.C_scaffold_16135000001	9
jgi|Takru4|748843|fgh5_pg.C_scaffold_16135000001	5
jgi|Takru4|748843|fgh5_pg.C_scaffold_16135000001	8
jgi|Takru4|748843|fgh5_pg.C_scaffold_16135000001	5
jgi|Takru4|748634|fgh5_pg.C_scaffold_11331000001	5
jgi|Takru4|748311|fgh5_pg.C_scaffold_9208000001	7
jgi|Takru4|748177|fgh5_pg.C_scaffold_8715000001	10
jgi|Takru4|748177|fgh5_pg.C_scaffold_8715000001	10
jgi|Takru4|748177|fgh5_pg.C_scaffold_8715000001	6
jgi|Takru4|748177|fgh5_pg.C_scaffold_8715000001	5
jgi|Takru4|748177|fgh5_pg.C_scaffold_8715000001	6
jgi|Takru4|747890|fgh5_pg.C_scaffold_7865000002	7
jgi|Takru4|747820|fgh5_pg.C_scaffold_7681000001	7
jgi|Takru4|747820|fgh5_pg.C_scaffold_7681000001	5
jgi|Takru4|747766|fgh5_pg.C_scaffold_7584000001	5
jgi|Takru4|747449|fgh5_pg.C_scaffold_6023000001	5
jgi|Takru4|747340|fgh5_pg.C_scaffold_5594000001	13
jgi|Takru4|747340|fgh5_pg.C_scaffold_5594000001	9
jgi|Takru4|747298|fgh5_pg.C_scaffold_5433000001	5
jgi|Takru4|747175|fgh5_pg.C_scaffold_5015000001	7
jgi|Takru4|747077|fgh5_pg.C_scaffold_4786000001	6
jgi|Takru4|747077|fgh5_pg.C_scaffold_4786000001	5
jgi|Takru4|747014|fgh5_pg.C_scaffold_4656000001	5
jgi|Takru4|747014|fgh5_pg.C_scaffold_4656000001	5
jgi|Takru4|746974|fgh5_pg.C_scaffold_4579000001	9
jgi|Takru4|746962|fgh5_pg.C_scaffold_4554000001	5
jgi|Takru4|746784|fgh5_pg.C_scaffold_4205000002	5
jgi|Takru4|746776|fgh5_pg.C_scaffold_4190000001	6
jgi|Takru4|746517|fgh5_pg.C_scaffold_3778000001	5
jgi|Takru4|746375|fgh5_pg.C_scaffold_3593000002	5
jgi|Takru4|746368|fgh5_pg.C_scaffold_3588000001	5
jgi|Takru4|745810|fgh5_pg.C_scaffold_3006000001	5
jgi|Takru4|745809|fgh5_pg.C_scaffold_3005000001	11
jgi|Takru4|745809|fgh5_pg.C_scaffold_3005000001	8
jgi|Takru4|745809|fgh5_pg.C_scaffold_3005000001	55
jgi|Takru4|745747|fgh5_pg.C_scaffold_2935000001	5
jgi|Takru4|744876|fgh5_pg.C_scaffold_2254000002	5
jgi|Takru4|744876|fgh5_pg.C_scaffold_2254000002	9
jgi|Takru4|744875|fgh5_pg.C_scaffold_2254000001	5
jgi|Takru4|744399|fgh5_pg.C_scaffold_1534000001	6
jgi|Takru4|744370|fgh5_pg.C_scaffold_1225000001	5
jgi|Takru4|744366|fgh5_pg.C_scaffold_1204000001	5
jgi|Takru4|744199|fgh5_pg.C_scaffold_807000002	5
jgi|Takru4|744118|fgh5_pg.C_scaffold_751000002	5
jgi|Takru4|744038|fgh5_pg.C_scaffold_718000001	6
jgi|Takru4|744023|fgh5_pg.C_scaffold_715000001	5
jgi|Takru4|742988|fgh5_pg.C_scaffold_494000004	5
jgi|Takru4|745772|fgh5_pg.C_scaffold_2966000001	5
jgi|Takru4|756150|estExt_fgenesh5_pg.C_24170002	20
jgi|Takru4|746444|fgh5_pg.C_scaffold_3686000001	5
jgi|Takru4|746959|fgh5_pg.C_scaffold_4549000001	10
jgi|Takru4|744907|fgh5_pg.C_scaffold_2277000001	5
jgi|Takru4|130255|gw2.505.1.1	5
jgi|Takru4|618738|e_gw2.501.11.1	5
jgi|Takru4|618738|e_gw2.501.11.1	5
jgi|Takru4|618703|e_gw2.3014.1.1	5
jgi|Takru4|714308|fgh5_pm.C_scaffold_209000018	6
jgi|Takru4|618557|e_gw2.209.46.1	5
jgi|Takru4|618557|e_gw2.209.46.1	6
jgi|Takru4|618557|e_gw2.209.46.1	7
jgi|Takru4|618557|e_gw2.209.46.1	6
jgi|Takru4|737352|fgh5_pg.C_scaffold_209000038	5
jgi|Takru4|618595|e_gw2.209.108.1	5
jgi|Takru4|170066|gw2.209.100.1	17
jgi|Takru4|618548|e_gw2.209.71.1	5
jgi|Takru4|618548|e_gw2.209.71.1	5
jgi|Takru4|618272|e_gw2.8.313.1	7
jgi|Takru4|618171|e_gw2.8.335.1	5
jgi|Takru4|618410|e_gw2.8.298.1	11
jgi|Takru4|141243|gw2.8.70.1	15
jgi|Takru4|708345|fgh5_pm.C_scaffold_8000044	5
jgi|Takru4|708345|fgh5_pm.C_scaffold_8000044	8
jgi|Takru4|719872|fgh5_pg.C_scaffold_8000072	6
jgi|Takru4|719872|fgh5_pg.C_scaffold_8000072	5
jgi|Takru4|719872|fgh5_pg.C_scaffold_8000072	12
jgi|Takru4|618363|e_gw2.8.392.1	5
jgi|Takru4|618363|e_gw2.8.392.1	5
jgi|Takru4|719847|fgh5_pg.C_scaffold_8000047	7
jgi|Takru4|618482|e_gw2.8.98.1	5
jgi|Takru4|618466|e_gw2.8.129.1	5
jgi|Takru4|618277|e_gw2.8.219.1	7
jgi|Takru4|618468|e_gw2.8.149.1	6
jgi|Takru4|745421|fgh5_pg.C_scaffold_2640000001	9
jgi|Takru4|745421|fgh5_pg.C_scaffold_2640000001	5
jgi|Takru4|745421|fgh5_pg.C_scaffold_2640000001	5
jgi|Takru4|617842|e_gw2.202.86.1	6
jgi|Takru4|617801|e_gw2.202.36.1	5
jgi|Takru4|742675|fgh5_pg.C_scaffold_458000016	5
jgi|Takru4|617692|e_gw2.479.1.1	5
jgi|Takru4|711954|fgh5_pm.C_scaffold_91000012	16
jgi|Takru4|617638|e_gw2.91.93.1	7
jgi|Takru4|128438|gw2.68.1.1	5
jgi|Takru4|617319|e_gw2.68.162.1	5
jgi|Takru4|168552|gw2.68.127.1	8
jgi|Takru4|617285|e_gw2.68.135.1	8
jgi|Takru4|617375|e_gw2.68.26.1	6
jgi|Takru4|617080|e_gw2.34.9.1	5
jgi|Takru4|617092|e_gw2.34.95.1	6
jgi|Takru4|620243|estExt_GW.C_340108	6
jgi|Takru4|620243|estExt_GW.C_340108	6
jgi|Takru4|617101|e_gw2.34.47.1	6
jgi|Takru4|617101|e_gw2.34.47.1	5
jgi|Takru4|617180|e_gw2.34.165.1	5
jgi|Takru4|617081|e_gw2.34.152.1	6
jgi|Takru4|300845|estExt_Genewise2.C_2910038	6
jgi|Takru4|616936|e_gw2.291.64.1	5
jgi|Takru4|741249|fgh5_pg.C_scaffold_353000007	26
jgi|Takru4|741249|fgh5_pg.C_scaffold_353000007	11
jgi|Takru4|741249|fgh5_pg.C_scaffold_353000007	8
jgi|Takru4|741249|fgh5_pg.C_scaffold_353000007	19
jgi|Takru4|755587|estExt_fgenesh5_pg.C_3530004	5
jgi|Takru4|616440|e_gw2.31.278.1	6
jgi|Takru4|616440|e_gw2.31.278.1	5
jgi|Takru4|616593|e_gw2.31.31.1	5
jgi|Takru4|616379|e_gw2.31.211.1	5
jgi|Takru4|616635|e_gw2.31.205.1	5
jgi|Takru4|616537|e_gw2.31.132.1	9
jgi|Takru4|616380|e_gw2.31.158.1	6
jgi|Takru4|616380|e_gw2.31.158.1	5
jgi|Takru4|616380|e_gw2.31.158.1	13
jgi|Takru4|616391|e_gw2.31.264.1	5
jgi|Takru4|616350|e_gw2.540.7.1	5
jgi|Takru4|616313|e_gw2.3678.1.1	5
jgi|Takru4|616313|e_gw2.3678.1.1	5
jgi|Takru4|616313|e_gw2.3678.1.1	5
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	10
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	9
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	10
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	7
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	8
jgi|Takru4|746438|fgh5_pg.C_scaffold_3678000001	8
jgi|Takru4|615821|e_gw2.10.422.1	5
jgi|Takru4|619410|estExt_GW.C_100115	5
jgi|Takru4|616062|e_gw2.10.199.1	5
jgi|Takru4|148465|gw2.10.131.1	5
jgi|Takru4|148465|gw2.10.131.1	6
jgi|Takru4|615987|e_gw2.10.3.1	6
jgi|Takru4|751904|estExt_fgenesh5_pg.C_100154	6
jgi|Takru4|751904|estExt_fgenesh5_pg.C_100154	5
jgi|Takru4|615986|e_gw2.10.384.1	5
jgi|Takru4|615896|e_gw2.10.83.1	7
jgi|Takru4|751890|estExt_fgenesh5_pg.C_100073	5
jgi|Takru4|619427|estExt_GW.C_100178	10
jgi|Takru4|616272|e_gw2.10.287.1	6
jgi|Takru4|615880|e_gw2.10.146.1	5
jgi|Takru4|708447|fgh5_pm.C_scaffold_10000002	5
jgi|Takru4|738162|fgh5_pg.C_scaffold_232000012	5
jgi|Takru4|738162|fgh5_pg.C_scaffold_232000012	7
jgi|Takru4|738162|fgh5_pg.C_scaffold_232000012	6
jgi|Takru4|716742|fgh5_pm.C_scaffold_2231000001	5
jgi|Takru4|716742|fgh5_pm.C_scaffold_2231000001	5
jgi|Takru4|746386|fgh5_pg.C_scaffold_3605000003	6
jgi|Takru4|709559|fgh5_pm.C_scaffold_27000094	8
jgi|Takru4|135335|gw2.27.60.1	6
jgi|Takru4|615457|e_gw2.27.257.1	6
jgi|Takru4|615155|e_gw2.27.449.1	5
jgi|Takru4|620055|estExt_GW.C_270053	6
jgi|Takru4|615230|e_gw2.27.1.1	5
jgi|Takru4|615541|e_gw2.27.269.1	5
jgi|Takru4|615554|e_gw2.27.320.1	5
jgi|Takru4|615263|e_gw2.27.413.1	5
jgi|Takru4|615263|e_gw2.27.413.1	5
jgi|Takru4|615301|e_gw2.27.99.1	6
jgi|Takru4|615301|e_gw2.27.99.1	5
jgi|Takru4|620042|estExt_GW.C_270009	7
jgi|Takru4|709487|fgh5_pm.C_scaffold_27000022	5
jgi|Takru4|615006|e_gw2.43.59.1	5
jgi|Takru4|604521|e_gw2.73.64.1	6
jgi|Takru4|604521|e_gw2.73.64.1	5
jgi|Takru4|189089|gw2.73.189.1	6
jgi|Takru4|189089|gw2.73.189.1	5
jgi|Takru4|604463|e_gw2.73.104.1	6
jgi|Takru4|138824|gw2.73.42.1	5
jgi|Takru4|604200|e_gw2.94.146.1	5
jgi|Takru4|604283|e_gw2.94.43.1	5
jgi|Takru4|604276|e_gw2.94.120.1	9
jgi|Takru4|604319|e_gw2.94.88.1	8
jgi|Takru4|604238|e_gw2.94.76.1	5
jgi|Takru4|131021|gw2.773.1.1	6
jgi|Takru4|196987|gw2.2110.9.1	5
jgi|Takru4|619739|estExt_GW.C_170019	6
jgi|Takru4|619739|estExt_GW.C_170019	5
jgi|Takru4|749288|estExt_fgenesh5_pm.C_170063	5
jgi|Takru4|603984|e_gw2.17.54.1	7
jgi|Takru4|603976|e_gw2.17.267.1	5
jgi|Takru4|604148|e_gw2.17.50.1	8
jgi|Takru4|604151|e_gw2.17.350.1	5
jgi|Takru4|619750|estExt_GW.C_170118	9
jgi|Takru4|603896|e_gw2.17.52.1	5
jgi|Takru4|623026|estExt_GW.C_1940056	5
jgi|Takru4|623026|estExt_GW.C_1940056	5
jgi|Takru4|623026|estExt_GW.C_1940056	6
jgi|Takru4|623026|estExt_GW.C_1940056	5
jgi|Takru4|623026|estExt_GW.C_1940056	10
jgi|Takru4|623026|estExt_GW.C_1940056	8
jgi|Takru4|623026|estExt_GW.C_1940056	9
jgi|Takru4|603672|e_gw2.194.72.1	7
jgi|Takru4|603654|e_gw2.194.2.1	7
jgi|Takru4|736641|fgh5_pg.C_scaffold_194000023	5
jgi|Takru4|623019|estExt_GW.C_1940030	5
jgi|Takru4|623019|estExt_GW.C_1940030	5
jgi|Takru4|742525|fgh5_pg.C_scaffold_442000005	5
jgi|Takru4|603553|e_gw2.218.11.1	5
jgi|Takru4|603549|e_gw2.218.8.1	5
jgi|Takru4|603549|e_gw2.218.8.1	5
jgi|Takru4|603549|e_gw2.218.8.1	8
jgi|Takru4|603539|e_gw2.218.18.1	5
jgi|Takru4|603518|e_gw2.497.4.1	5
jgi|Takru4|603316|e_gw2.135.80.1	5
jgi|Takru4|603373|e_gw2.135.61.1	5
jgi|Takru4|739726|fgh5_pg.C_scaffold_284000021	5
jgi|Takru4|657747|fgenesh4_kg.C_scaffold_4141000001	5
jgi|Takru4|657747|fgenesh4_kg.C_scaffold_4141000001	6
jgi|Takru4|657747|fgenesh4_kg.C_scaffold_4141000001	6
jgi|Takru4|657747|fgenesh4_kg.C_scaffold_4141000001	10
jgi|Takru4|657747|fgenesh4_kg.C_scaffold_4141000001	6
jgi|Takru4|602974|e_gw2.65.13.1	5
jgi|Takru4|727971|fgh5_pg.C_scaffold_65000045	6
jgi|Takru4|603068|e_gw2.65.64.1	7
jgi|Takru4|603093|e_gw2.65.74.1	5
jgi|Takru4|603093|e_gw2.65.74.1	5
jgi|Takru4|603093|e_gw2.65.74.1	6
jgi|Takru4|602894|e_gw2.65.98.1	9
jgi|Takru4|602910|e_gw2.65.1.1	8
jgi|Takru4|602910|e_gw2.65.1.1	5
jgi|Takru4|602910|e_gw2.65.1.1	5
jgi|Takru4|621098|estExt_GW.C_650017	5
jgi|Takru4|621098|estExt_GW.C_650017	5
jgi|Takru4|602619|e_gw2.20.27.1	6
jgi|Takru4|602485|e_gw2.20.113.1	5
jgi|Takru4|602555|e_gw2.20.252.1	5
jgi|Takru4|602808|e_gw2.20.294.1	5
jgi|Takru4|602578|e_gw2.20.111.1	5
jgi|Takru4|602578|e_gw2.20.111.1	5
jgi|Takru4|722140|fgh5_pg.C_scaffold_20000102	5
jgi|Takru4|185619|gw2.20.245.1	6
jgi|Takru4|179287|gw2.20.169.1	5
jgi|Takru4|602790|e_gw2.20.230.1	8
jgi|Takru4|602541|e_gw2.20.120.1	5
jgi|Takru4|602541|e_gw2.20.120.1	5
jgi|Takru4|602546|e_gw2.20.109.1	8
jgi|Takru4|602744|e_gw2.20.170.1	6
jgi|Takru4|602602|e_gw2.20.282.1	7
jgi|Takru4|602809|e_gw2.20.243.1	5
jgi|Takru4|602718|e_gw2.20.145.1	5
jgi|Takru4|602465|e_gw2.150.81.1	8
jgi|Takru4|602443|e_gw2.150.86.1	5
jgi|Takru4|602386|e_gw2.150.77.1	6
jgi|Takru4|713286|fgh5_pm.C_scaffold_150000001	5
jgi|Takru4|713286|fgh5_pm.C_scaffold_150000001	7
jgi|Takru4|736201|fgh5_pg.C_scaffold_186000019	5
jgi|Takru4|602315|e_gw2.186.11.1	5
jgi|Takru4|602314|e_gw2.186.20.1	6
jgi|Takru4|602314|e_gw2.186.20.1	5
jgi|Takru4|602314|e_gw2.186.20.1	5
jgi|Takru4|602314|e_gw2.186.20.1	5
jgi|Takru4|715341|fgh5_pm.C_scaffold_304000008	11
jgi|Takru4|602176|e_gw2.304.55.1	6
jgi|Takru4|736385|fgh5_pg.C_scaffold_189000060	5
jgi|Takru4|754676|estExt_fgenesh5_pg.C_1890024	5
jgi|Takru4|602004|e_gw2.189.179.1	6
jgi|Takru4|736334|fgh5_pg.C_scaffold_189000009	6
jgi|Takru4|735840|fgh5_pg.C_scaffold_177000028	7
jgi|Takru4|601890|e_gw2.177.45.1	6
jgi|Takru4|601864|e_gw2.177.72.1	16
jgi|Takru4|713713|fgh5_pm.C_scaffold_171000021	5
jgi|Takru4|601590|e_gw2.548.15.1	5
jgi|Takru4|601590|e_gw2.548.15.1	7
jgi|Takru4|601547|e_gw2.2133.5.1	5
jgi|Takru4|601432|e_gw2.16.191.1	5
jgi|Takru4|708930|fgh5_pm.C_scaffold_16000068	5
jgi|Takru4|188858|gw2.16.364.1	6
jgi|Takru4|188858|gw2.16.364.1	5
jgi|Takru4|188858|gw2.16.364.1	5
jgi|Takru4|708923|fgh5_pm.C_scaffold_16000061	5
jgi|Takru4|601358|e_gw2.16.237.1	15
jgi|Takru4|601277|e_gw2.16.316.1	5
jgi|Takru4|619701|estExt_GW.C_160099	5
jgi|Takru4|619701|estExt_GW.C_160099	5
jgi|Takru4|601455|e_gw2.16.234.1	5
jgi|Takru4|601332|e_gw2.16.56.1	5
jgi|Takru4|708872|fgh5_pm.C_scaffold_16000010	6
jgi|Takru4|601199|e_gw2.16.226.1	5
jgi|Takru4|601230|e_gw2.16.193.1	5
jgi|Takru4|601000|e_gw2.121.13.1	6
jgi|Takru4|622161|estExt_GW.C_1210049	5
jgi|Takru4|622161|estExt_GW.C_1210049	5
jgi|Takru4|622161|estExt_GW.C_1210049	5
jgi|Takru4|600912|e_gw2.35.107.1	5
jgi|Takru4|600912|e_gw2.35.107.1	5
jgi|Takru4|600876|e_gw2.35.106.1	6
jgi|Takru4|600745|e_gw2.35.122.1	9
jgi|Takru4|600820|e_gw2.35.113.1	5
jgi|Takru4|600900|e_gw2.35.112.1	5
jgi|Takru4|600709|e_gw2.265.17.1	5
jgi|Takru4|600733|e_gw2.265.38.1	6
jgi|Takru4|600657|e_gw2.231.17.1	5
jgi|Takru4|600648|e_gw2.231.25.1	6
jgi|Takru4|702497|estExt_fgenesh4_kg.C_4690001	5
jgi|Takru4|702497|estExt_fgenesh4_kg.C_4690001	5
jgi|Takru4|600537|e_gw2.248.111.1	5
jgi|Takru4|600514|e_gw2.248.105.1	5
jgi|Takru4|600488|e_gw2.248.47.1	5
jgi|Takru4|600467|e_gw2.339.25.1	6
jgi|Takru4|741000|fgh5_pg.C_scaffold_339000007	6
jgi|Takru4|741218|fgh5_pg.C_scaffold_352000009	5
jgi|Takru4|600229|e_gw2.372.47.1	8
jgi|Takru4|600157|e_gw2.624.2.1	5
jgi|Takru4|743719|fgh5_pg.C_scaffold_624000004	8
jgi|Takru4|741768|fgh5_pg.C_scaffold_384000002	5
jgi|Takru4|600111|e_gw2.7806.3.1	5
jgi|Takru4|600054|e_gw2.5815.1.1	7
jgi|Takru4|745363|fgh5_pg.C_scaffold_2590000001	5
jgi|Takru4|599974|e_gw2.8813.1.1	5
jgi|Takru4|599925|e_gw2.366.1.1	7
jgi|Takru4|599642|e_gw2.26.13.1	6
jgi|Takru4|599845|e_gw2.26.203.1	5
jgi|Takru4|293281|estExt_Genewise2.C_260202	5
jgi|Takru4|599794|e_gw2.26.197.1	5
jgi|Takru4|599586|e_gw2.417.40.1	5
jgi|Takru4|599534|e_gw2.266.17.1	6
jgi|Takru4|599551|e_gw2.266.40.1	9
jgi|Takru4|599497|e_gw2.224.27.1	9
jgi|Takru4|599443|e_gw2.409.8.1	5
jgi|Takru4|734957|fgh5_pg.C_scaffold_161000011	5
jgi|Takru4|714832|fgh5_pm.C_scaffold_250000008	12
jgi|Takru4|599325|e_gw2.250.64.1	5
jgi|Takru4|707828|fgh5_pm.C_scaffold_2000132	6
jgi|Takru4|290787|estExt_Genewise2.C_20229	5
jgi|Takru4|290787|estExt_Genewise2.C_20229	9
jgi|Takru4|598986|e_gw2.2.670.1	5
jgi|Takru4|290759|estExt_Genewise2.C_20105	5
jgi|Takru4|707804|fgh5_pm.C_scaffold_2000108	5
jgi|Takru4|599200|e_gw2.2.223.1	5
jgi|Takru4|290889|estExt_Genewise2.C_20709	8
jgi|Takru4|598800|e_gw2.2.532.1	7
jgi|Takru4|598994|e_gw2.2.760.1	10
jgi|Takru4|707786|fgh5_pm.C_scaffold_2000090	5
jgi|Takru4|598857|e_gw2.2.706.1	5
jgi|Takru4|598572|e_gw2.2.436.1	5
jgi|Takru4|598645|e_gw2.2.700.1	6
jgi|Takru4|598733|e_gw2.2.376.1	5
jgi|Takru4|598789|e_gw2.2.425.1	7
jgi|Takru4|707757|fgh5_pm.C_scaffold_2000061	7
jgi|Takru4|707753|fgh5_pm.C_scaffold_2000057	9
jgi|Takru4|598993|e_gw2.2.682.1	5
jgi|Takru4|618890|estExt_GW.C_20126	5
jgi|Takru4|598637|e_gw2.2.571.1	5
jgi|Takru4|598461|e_gw2.2.816.1	6
jgi|Takru4|751470|estExt_fgenesh5_pg.C_20074	5
jgi|Takru4|599042|e_gw2.2.86.1	7
jgi|Takru4|707710|fgh5_pm.C_scaffold_2000014	5
jgi|Takru4|598552|e_gw2.2.417.1	5
jgi|Takru4|598552|e_gw2.2.417.1	5
jgi|Takru4|599163|e_gw2.2.75.1	6
jgi|Takru4|598400|e_gw2.2495.3.1	7
jgi|Takru4|754522|estExt_fgenesh5_pg.C_1660074	5
jgi|Takru4|735294|fgh5_pg.C_scaffold_166000069	7
jgi|Takru4|735289|fgh5_pg.C_scaffold_166000064	6
jgi|Takru4|713593|fgh5_pm.C_scaffold_166000022	10
jgi|Takru4|598217|e_gw2.166.118.1	5
jgi|Takru4|753130|estExt_fgenesh5_pg.C_580087	6
jgi|Takru4|710827|fgh5_pm.C_scaffold_58000030	7
jgi|Takru4|710826|fgh5_pm.C_scaffold_58000029	5
jgi|Takru4|597989|e_gw2.58.204.1	7
jgi|Takru4|598076|e_gw2.58.182.1	5
jgi|Takru4|598110|e_gw2.58.126.1	6
jgi|Takru4|598015|e_gw2.58.96.1	6
